id,worker,zone,shift,task_type,pick_rate,exceptions,overtime_hours,recorded_at
WKR-10930,Operator 185,B-07,A,picking,86,3,1.2,2026-07-12T02:18:52+00:00
WKR-10931,Operator 077,HZ-02,C,packing,73,0,0.6,2026-06-04T13:00:52+00:00
WKR-10932,Operator 637,B-07,B,picking,98,4,0.5,2026-06-29T21:22:52+00:00
WKR-10933,Operator 139,A-12,C,picking,83,1,0,2026-06-22T20:29:52+00:00
WKR-10934,Operator 517,Q-04,C,replenishment,64,1,0.4,2026-05-29T20:54:52+00:00
WKR-10935,Operator 489,B-07,C,picking,95,3,0.5,2026-07-15T15:11:52+00:00
WKR-10936,Operator 489,B-07,A,quality,53,1,0.7,2026-05-28T22:25:52+00:00
WKR-10937,Operator 790,A-12,C,packing,100,2,1.5,2026-06-17T04:49:52+00:00
WKR-10938,Operator 254,JIS-07,C,quality,61,3,1.1,2026-06-09T09:44:52+00:00
WKR-10939,Operator 232,HZ-02,A,replenishment,55,1,1.3,2026-06-07T16:18:52+00:00
WKR-10940,Operator 544,Q-04,B,quality,31,2,0.6,2026-05-24T07:57:52+00:00
WKR-10941,Operator 760,A-12,C,replenishment,60,1,0,2026-06-07T10:23:52+00:00
WKR-10942,Operator 362,Q-04,C,picking,99,3,1.2,2026-07-09T00:41:52+00:00
WKR-10943,Operator 398,HZ-02,A,picking,89,0,0.7,2026-06-30T17:32:52+00:00
WKR-10944,Operator 558,Q-04,C,packing,90,1,0.4,2026-07-16T07:05:52+00:00
WKR-10945,Operator 226,B-07,A,packing,75,2,0.8,2026-06-09T09:02:52+00:00
WKR-10946,Operator 460,HZ-02,C,replenishment,65,0,0.9,2026-07-06T11:02:52+00:00
WKR-10947,Operator 454,JIS-07,B,picking,86,1,0,2026-06-26T20:44:52+00:00
WKR-10948,Operator 355,HZ-02,C,packing,80,1,0.4,2026-05-31T21:28:52+00:00
WKR-10949,Operator 230,JIS-07,A,picking,101,4,0.8,2026-07-08T22:24:52+00:00
WKR-10950,Operator 304,Q-04,A,quality,52,1,1.3,2026-07-06T08:02:52+00:00
WKR-10951,Operator 151,HZ-02,A,packing,70,2,0.9,2026-05-30T19:45:52+00:00
WKR-10952,Operator 689,Q-04,C,quality,57,4,0.9,2026-05-31T08:02:52+00:00
WKR-10953,Operator 675,JIS-07,B,packing,85,4,0.2,2026-06-08T23:59:52+00:00
WKR-10954,Operator 365,Q-04,A,quality,64,4,0.3,2026-07-16T19:00:52+00:00
WKR-10955,Operator 726,Q-04,B,quality,73,3,0,2026-06-12T06:57:52+00:00
WKR-10956,Operator 789,Q-04,B,packing,82,0,0.4,2026-06-08T02:42:52+00:00
WKR-10957,Operator 638,JIS-07,A,picking,106,4,0.2,2026-06-04T13:20:52+00:00
WKR-10958,Operator 139,B-07,C,quality,44,4,0.3,2026-05-27T17:10:52+00:00
WKR-10959,Operator 368,JIS-07,B,replenishment,80,1,1.0,2026-06-24T22:08:52+00:00
WKR-10960,Operator 234,JIS-07,C,quality,58,0,0.7,2026-06-16T15:45:52+00:00
WKR-10961,Operator 164,HZ-02,C,quality,33,0,0.9,2026-06-13T05:03:52+00:00
WKR-10962,Operator 348,HZ-02,A,picking,94,4,1.8,2026-06-08T18:32:52+00:00
WKR-10963,Operator 250,HZ-02,C,replenishment,79,1,0,2026-06-25T10:20:52+00:00
WKR-10964,Operator 700,JIS-07,C,picking,97,2,0.5,2026-06-20T15:26:52+00:00
WKR-10965,Operator 686,HZ-02,A,quality,46,4,1.0,2026-07-12T12:53:52+00:00
WKR-10966,Operator 342,Q-04,A,packing,70,2,0.6,2026-05-21T06:44:52+00:00
WKR-10967,Operator 490,Q-04,C,replenishment,65,1,0.6,2026-06-11T16:36:52+00:00
WKR-10968,Operator 154,B-07,C,packing,87,0,0.5,2026-06-08T19:25:52+00:00
WKR-10969,Operator 715,B-07,A,quality,47,1,0.1,2026-06-14T06:43:52+00:00
WKR-10970,Operator 358,Q-04,B,packing,72,1,0.2,2026-07-02T16:37:52+00:00
WKR-10971,Operator 477,JIS-07,B,replenishment,71,1,0.2,2026-07-12T06:43:52+00:00
WKR-10972,Operator 556,A-12,A,picking,104,1,0.8,2026-06-02T23:49:52+00:00
WKR-10973,Operator 220,JIS-07,B,packing,87,2,2.0,2026-06-30T18:53:52+00:00
WKR-10974,Operator 013,A-12,A,packing,102,4,1.3,2026-06-12T13:38:52+00:00
WKR-10975,Operator 808,HZ-02,C,replenishment,65,1,0.8,2026-07-15T19:04:52+00:00
WKR-10976,Operator 230,A-12,A,quality,67,0,0.2,2026-06-28T12:33:52+00:00
WKR-10977,Operator 251,A-12,C,quality,56,2,1.3,2026-07-15T08:21:52+00:00
WKR-10978,Operator 591,A-12,C,quality,52,2,0.5,2026-07-12T02:54:52+00:00
WKR-10979,Operator 367,B-07,B,picking,123,2,0.7,2026-06-07T10:17:52+00:00
WKR-10980,Operator 263,B-07,B,replenishment,73,3,0,2026-06-26T10:54:52+00:00
WKR-10981,Operator 252,A-12,C,picking,88,4,0.9,2026-07-09T17:17:52+00:00
WKR-10982,Operator 020,JIS-07,A,packing,74,2,0.6,2026-06-20T18:03:52+00:00
WKR-10983,Operator 365,JIS-07,B,packing,69,3,0.2,2026-07-14T12:00:52+00:00
WKR-10984,Operator 715,JIS-07,C,picking,91,1,1.0,2026-05-21T23:42:52+00:00
WKR-10985,Operator 806,Q-04,A,quality,53,2,0.3,2026-06-20T07:08:52+00:00
WKR-10986,Operator 822,JIS-07,A,picking,89,3,0.7,2026-05-27T13:27:52+00:00
WKR-10987,Operator 641,Q-04,A,picking,92,0,1.5,2026-06-27T23:42:52+00:00
WKR-10988,Operator 816,Q-04,B,picking,87,2,0.4,2026-06-16T21:06:52+00:00
WKR-10989,Operator 556,Q-04,A,packing,63,2,0.2,2026-07-14T14:05:52+00:00
WKR-10990,Operator 099,HZ-02,A,quality,58,4,0.3,2026-07-07T11:15:52+00:00
WKR-10991,Operator 576,Q-04,C,picking,103,1,0.5,2026-06-20T21:43:52+00:00
WKR-10992,Operator 012,B-07,C,packing,82,0,0.3,2026-06-23T19:02:52+00:00
WKR-10993,Operator 825,JIS-07,A,picking,88,3,0,2026-06-11T06:21:52+00:00
WKR-10994,Operator 588,HZ-02,C,quality,41,2,0.8,2026-06-16T01:56:52+00:00
WKR-10995,Operator 214,B-07,A,quality,35,4,0.2,2026-07-17T09:11:52+00:00
WKR-10996,Operator 338,JIS-07,B,quality,62,2,0.6,2026-07-14T00:36:52+00:00
WKR-10997,Operator 130,JIS-07,B,replenishment,73,2,0.8,2026-06-26T07:20:52+00:00
WKR-10998,Operator 287,JIS-07,A,quality,71,3,1.4,2026-05-22T16:32:52+00:00
WKR-10999,Operator 602,Q-04,C,replenishment,67,2,0.6,2026-05-23T07:42:52+00:00
WKR-11000,Operator 007,JIS-07,B,packing,79,0,1.3,2026-07-12T12:51:52+00:00
WKR-11001,Operator 228,A-12,C,quality,50,1,0.4,2026-07-18T10:22:52+00:00
WKR-11002,Operator 479,Q-04,C,quality,55,3,0,2026-07-10T12:56:52+00:00
WKR-11003,Operator 493,A-12,A,packing,67,1,0.9,2026-05-29T22:30:52+00:00
WKR-11004,Operator 016,B-07,C,packing,97,4,0.7,2026-06-04T03:38:52+00:00
WKR-11005,Operator 599,A-12,C,picking,86,1,0.9,2026-07-07T21:17:52+00:00
WKR-11006,Operator 292,A-12,C,quality,45,0,0,2026-07-12T19:31:52+00:00
WKR-11007,Operator 641,HZ-02,B,replenishment,56,4,0.7,2026-07-14T06:02:52+00:00
WKR-11008,Operator 658,A-12,B,quality,47,1,1.1,2026-07-18T05:43:52+00:00
WKR-11009,Operator 010,HZ-02,C,replenishment,76,3,0.1,2026-06-27T10:38:52+00:00
WKR-11010,Operator 659,JIS-07,C,quality,64,4,0,2026-05-24T01:04:52+00:00
WKR-11011,Operator 260,Q-04,A,packing,69,3,0.4,2026-06-24T07:42:52+00:00
WKR-11012,Operator 393,Q-04,B,quality,60,1,1.0,2026-05-25T10:48:52+00:00
WKR-11013,Operator 188,JIS-07,A,packing,68,2,0.3,2026-06-01T11:12:52+00:00
WKR-11014,Operator 078,A-12,B,picking,91,0,0.6,2026-07-13T08:23:52+00:00
WKR-11015,Operator 166,JIS-07,C,replenishment,72,3,0.7,2026-07-15T16:28:52+00:00
WKR-11016,Operator 173,JIS-07,C,picking,90,0,0,2026-06-28T06:40:52+00:00
WKR-11017,Operator 749,JIS-07,B,quality,42,0,0.6,2026-05-25T21:54:52+00:00
WKR-11018,Operator 060,Q-04,B,replenishment,63,0,0.1,2026-06-01T02:13:52+00:00
WKR-11019,Operator 295,A-12,C,quality,47,0,0.4,2026-05-30T02:57:52+00:00
WKR-11020,Operator 786,B-07,B,replenishment,57,2,1.2,2026-06-14T12:09:52+00:00
WKR-11021,Operator 799,HZ-02,C,quality,31,4,0.3,2026-07-04T03:19:52+00:00
WKR-11022,Operator 311,JIS-07,A,packing,89,0,0.9,2026-05-31T03:09:52+00:00
WKR-11023,Operator 295,Q-04,A,picking,96,4,0.3,2026-06-26T02:10:52+00:00
WKR-11024,Operator 024,B-07,C,packing,80,2,0.6,2026-07-08T05:30:52+00:00
WKR-11025,Operator 520,Q-04,C,packing,89,0,0.2,2026-07-14T21:44:52+00:00
WKR-11026,Operator 438,Q-04,A,packing,66,4,1.2,2026-07-06T05:44:52+00:00
WKR-11027,Operator 173,JIS-07,C,replenishment,56,0,0.2,2026-06-21T05:39:52+00:00
WKR-11028,Operator 812,A-12,A,packing,68,4,0.4,2026-07-10T09:53:52+00:00
WKR-11029,Operator 537,Q-04,B,replenishment,79,0,1.4,2026-07-03T17:51:52+00:00
WKR-11030,Operator 019,A-12,C,picking,102,4,1.2,2026-07-03T20:50:52+00:00
WKR-11031,Operator 731,HZ-02,A,packing,75,4,0.7,2026-06-08T19:25:52+00:00
WKR-11032,Operator 345,Q-04,B,picking,82,1,0.2,2026-06-02T22:44:52+00:00
WKR-11033,Operator 103,HZ-02,B,replenishment,82,1,0.4,2026-06-25T10:59:52+00:00
WKR-11034,Operator 199,JIS-07,C,picking,98,1,0,2026-06-26T21:54:52+00:00
WKR-11035,Operator 625,JIS-07,B,picking,96,4,0.4,2026-05-21T22:41:52+00:00
WKR-11036,Operator 134,HZ-02,C,packing,77,0,0.6,2026-06-27T18:08:52+00:00
WKR-11037,Operator 726,A-12,B,packing,74,1,0.7,2026-06-06T04:08:52+00:00
WKR-11038,Operator 104,HZ-02,A,replenishment,76,2,0.9,2026-06-13T21:48:52+00:00
WKR-11039,Operator 294,HZ-02,A,packing,66,1,0.5,2026-05-30T14:56:52+00:00
WKR-11040,Operator 335,B-07,B,packing,74,3,0.3,2026-06-08T22:49:52+00:00
WKR-11041,Operator 028,Q-04,B,quality,69,0,0.9,2026-07-11T23:03:52+00:00
WKR-11042,Operator 483,JIS-07,A,picking,108,4,1.3,2026-07-19T12:25:52+00:00
WKR-11043,Operator 795,JIS-07,B,packing,90,4,1.8,2026-05-28T16:17:52+00:00
WKR-11044,Operator 645,Q-04,B,packing,98,0,0.3,2026-06-30T21:49:52+00:00
WKR-11045,Operator 032,HZ-02,A,quality,53,3,0.4,2026-06-09T10:39:52+00:00
WKR-11046,Operator 536,Q-04,A,picking,100,4,0.6,2026-05-30T13:47:52+00:00
WKR-11047,Operator 180,Q-04,A,replenishment,76,1,1.4,2026-07-02T13:14:52+00:00
WKR-11048,Operator 325,Q-04,A,quality,55,3,0,2026-07-16T19:13:52+00:00
WKR-11049,Operator 202,JIS-07,C,quality,71,2,0.9,2026-07-01T12:49:52+00:00
WKR-11050,Operator 383,Q-04,C,picking,99,2,0.2,2026-06-07T04:53:52+00:00
WKR-11051,Operator 063,Q-04,C,picking,91,3,0.6,2026-07-07T11:24:52+00:00
WKR-11052,Operator 815,A-12,A,quality,59,0,0,2026-05-29T22:29:52+00:00
WKR-11053,Operator 669,Q-04,A,quality,30,4,0.5,2026-06-25T03:00:52+00:00
WKR-11054,Operator 069,A-12,C,quality,64,0,0,2026-06-14T00:08:52+00:00
WKR-11055,Operator 056,Q-04,C,quality,50,3,1.0,2026-06-14T18:36:52+00:00
WKR-11056,Operator 172,Q-04,A,picking,76,0,0.9,2026-06-18T22:09:52+00:00
WKR-11057,Operator 644,JIS-07,A,quality,58,2,1.1,2026-07-04T11:34:52+00:00
WKR-11058,Operator 805,Q-04,A,picking,89,4,0.9,2026-06-16T14:30:52+00:00
WKR-11059,Operator 713,HZ-02,A,packing,69,4,0.4,2026-06-01T08:16:52+00:00
WKR-11060,Operator 456,B-07,B,picking,81,4,0.4,2026-06-24T21:21:52+00:00
WKR-11061,Operator 179,A-12,C,replenishment,72,2,0.8,2026-06-27T17:48:52+00:00
WKR-11062,Operator 203,JIS-07,B,replenishment,84,3,0.2,2026-06-24T12:10:52+00:00
WKR-11063,Operator 290,Q-04,B,picking,96,3,0.8,2026-05-23T18:40:52+00:00
WKR-11064,Operator 431,B-07,B,quality,69,1,0.4,2026-06-01T22:03:52+00:00
WKR-11065,Operator 334,JIS-07,A,picking,115,3,1.4,2026-05-25T05:16:52+00:00
WKR-11066,Operator 180,B-07,B,replenishment,81,4,0.0,2026-07-16T08:29:52+00:00
WKR-11067,Operator 566,Q-04,C,picking,90,2,0.6,2026-07-03T04:37:52+00:00
WKR-11068,Operator 546,A-12,B,quality,62,1,0,2026-07-03T20:29:52+00:00
WKR-11069,Operator 049,HZ-02,A,picking,102,0,0.8,2026-05-28T13:47:52+00:00
WKR-11070,Operator 010,B-07,B,replenishment,62,2,0,2026-06-26T05:12:52+00:00
WKR-11071,Operator 825,Q-04,B,replenishment,64,0,0.7,2026-06-03T19:09:52+00:00
WKR-11072,Operator 806,Q-04,B,picking,108,3,0.5,2026-06-16T17:21:52+00:00
WKR-11073,Operator 450,B-07,B,packing,70,2,0.5,2026-06-01T09:46:52+00:00
WKR-11074,Operator 839,JIS-07,C,replenishment,84,1,0.1,2026-05-22T18:01:52+00:00
WKR-11075,Operator 338,A-12,A,replenishment,63,1,0,2026-06-21T11:05:52+00:00
WKR-11076,Operator 586,Q-04,C,quality,41,0,0.7,2026-06-05T08:07:52+00:00
WKR-11077,Operator 259,JIS-07,A,packing,77,3,1.5,2026-06-16T22:33:52+00:00
WKR-11078,Operator 278,Q-04,C,packing,75,1,0.4,2026-06-27T08:43:52+00:00
WKR-11079,Operator 771,A-12,B,packing,74,3,0.3,2026-05-23T18:45:52+00:00
WKR-11080,Operator 510,B-07,B,packing,79,1,0.6,2026-06-13T13:25:52+00:00
WKR-11081,Operator 823,A-12,A,replenishment,58,3,0.3,2026-07-10T10:18:52+00:00
WKR-11082,Operator 392,HZ-02,C,replenishment,60,2,0.6,2026-06-26T17:07:52+00:00
WKR-11083,Operator 784,A-12,A,picking,83,4,0,2026-06-08T12:52:52+00:00
WKR-11084,Operator 651,A-12,B,replenishment,68,1,0.3,2026-06-06T13:09:52+00:00
WKR-11085,Operator 583,Q-04,C,replenishment,73,4,0.7,2026-07-04T19:26:52+00:00
WKR-11086,Operator 715,B-07,B,quality,67,3,1.3,2026-07-04T20:59:52+00:00
WKR-11087,Operator 248,JIS-07,C,quality,61,0,0.4,2026-07-02T19:11:52+00:00
WKR-11088,Operator 410,Q-04,B,picking,73,1,1.0,2026-07-10T15:38:52+00:00
WKR-11089,Operator 276,B-07,B,quality,51,2,0,2026-07-09T12:00:52+00:00
WKR-11090,Operator 554,Q-04,C,packing,88,1,0.2,2026-05-31T08:52:52+00:00
WKR-11091,Operator 141,Q-04,C,replenishment,63,0,0.7,2026-06-15T10:55:52+00:00
WKR-11092,Operator 628,HZ-02,C,packing,78,3,0.5,2026-06-08T22:54:52+00:00
WKR-11093,Operator 112,Q-04,B,packing,71,0,0.4,2026-06-10T09:26:52+00:00
WKR-11094,Operator 038,B-07,A,picking,99,1,0.8,2026-06-03T12:08:52+00:00
WKR-11095,Operator 434,HZ-02,B,replenishment,61,2,1.0,2026-05-26T04:05:52+00:00
WKR-11096,Operator 716,B-07,B,replenishment,69,3,0.9,2026-07-13T07:54:52+00:00
WKR-11097,Operator 338,HZ-02,A,quality,58,3,0,2026-06-21T01:51:52+00:00
WKR-11098,Operator 533,HZ-02,C,replenishment,69,3,0,2026-05-31T15:53:52+00:00
WKR-11099,Operator 479,B-07,B,picking,82,1,0.4,2026-07-19T12:11:52+00:00
WKR-11100,Operator 012,JIS-07,B,picking,100,3,1.1,2026-06-13T16:44:52+00:00
WKR-11101,Operator 445,B-07,B,replenishment,89,3,1.1,2026-06-24T03:33:52+00:00
WKR-11102,Operator 365,A-12,A,packing,61,0,0.9,2026-06-25T05:10:52+00:00
WKR-11103,Operator 637,JIS-07,B,picking,98,4,0.2,2026-07-08T12:23:52+00:00
WKR-11104,Operator 254,Q-04,A,quality,43,1,1.1,2026-05-30T17:08:52+00:00
WKR-11105,Operator 632,B-07,B,packing,66,0,0.6,2026-06-10T06:40:52+00:00
WKR-11106,Operator 587,A-12,A,replenishment,84,2,0.8,2026-06-08T11:27:52+00:00
WKR-11107,Operator 746,HZ-02,A,picking,74,1,1.2,2026-06-07T23:33:52+00:00
WKR-11108,Operator 303,HZ-02,B,picking,93,0,0.3,2026-05-30T16:27:52+00:00
WKR-11109,Operator 370,A-12,C,packing,68,1,0.7,2026-05-25T03:08:52+00:00
WKR-11110,Operator 368,Q-04,C,packing,72,0,0.9,2026-06-03T01:58:52+00:00
WKR-11111,Operator 365,HZ-02,C,replenishment,87,4,0.9,2026-05-22T00:01:52+00:00
WKR-11112,Operator 154,B-07,B,packing,65,1,0.7,2026-06-30T00:01:52+00:00
WKR-11113,Operator 524,A-12,B,replenishment,69,3,0.3,2026-06-03T02:52:52+00:00
WKR-11114,Operator 153,JIS-07,C,quality,40,4,0.8,2026-05-31T21:08:52+00:00
WKR-11115,Operator 594,A-12,B,quality,50,3,0.8,2026-06-20T10:26:52+00:00
WKR-11116,Operator 265,Q-04,B,replenishment,73,2,0.8,2026-06-05T17:25:52+00:00
WKR-11117,Operator 488,B-07,C,quality,58,3,0.8,2026-07-07T19:29:52+00:00
WKR-11118,Operator 569,HZ-02,B,picking,84,3,0.6,2026-06-18T21:32:52+00:00
WKR-11119,Operator 296,HZ-02,A,quality,44,4,0.9,2026-06-03T12:07:52+00:00
WKR-11120,Operator 362,HZ-02,C,packing,81,2,0.4,2026-06-15T17:40:52+00:00
WKR-11121,Operator 006,A-12,A,quality,58,2,0,2026-05-31T06:20:52+00:00
WKR-11122,Operator 784,Q-04,B,quality,53,2,1.0,2026-05-21T16:44:52+00:00
WKR-11123,Operator 348,JIS-07,B,picking,104,3,0,2026-06-21T20:21:52+00:00
WKR-11124,Operator 762,Q-04,C,replenishment,70,0,0.8,2026-06-06T12:14:52+00:00
WKR-11125,Operator 226,Q-04,A,packing,75,4,0.4,2026-07-17T22:08:52+00:00
WKR-11126,Operator 188,JIS-07,A,picking,86,0,0.2,2026-06-05T02:22:52+00:00
WKR-11127,Operator 121,B-07,A,packing,66,4,0.9,2026-06-25T16:54:52+00:00
WKR-11128,Operator 517,Q-04,B,quality,36,2,0.6,2026-07-13T17:26:52+00:00
WKR-11129,Operator 022,A-12,A,packing,80,2,1.1,2026-07-17T05:45:52+00:00
WKR-11130,Operator 176,Q-04,B,packing,58,1,1.0,2026-07-09T03:33:52+00:00
WKR-11131,Operator 069,JIS-07,C,replenishment,76,0,0.4,2026-06-15T15:02:52+00:00
WKR-11132,Operator 096,B-07,A,quality,50,2,0.8,2026-07-15T20:38:52+00:00
WKR-11133,Operator 461,HZ-02,A,packing,74,3,0.9,2026-06-20T23:45:52+00:00
WKR-11134,Operator 828,B-07,C,picking,90,4,0.7,2026-06-13T11:16:52+00:00
WKR-11135,Operator 641,A-12,A,replenishment,70,2,0.5,2026-07-18T09:00:52+00:00
WKR-11136,Operator 353,Q-04,B,picking,83,0,0.0,2026-05-28T05:12:52+00:00
WKR-11137,Operator 564,JIS-07,B,picking,105,3,1.3,2026-06-21T18:07:52+00:00
WKR-11138,Operator 357,Q-04,C,picking,86,3,0,2026-07-07T18:03:52+00:00
WKR-11139,Operator 749,JIS-07,C,packing,66,0,0.8,2026-06-14T08:28:52+00:00
WKR-11140,Operator 572,JIS-07,B,picking,74,3,0.5,2026-07-10T01:57:52+00:00
WKR-11141,Operator 053,JIS-07,B,replenishment,57,4,0.1,2026-07-12T17:16:52+00:00
WKR-11142,Operator 692,JIS-07,C,picking,95,2,0.8,2026-07-06T23:18:52+00:00
WKR-11143,Operator 313,B-07,B,quality,57,3,0.8,2026-05-31T10:57:52+00:00
WKR-11144,Operator 517,HZ-02,B,packing,78,0,0.7,2026-07-04T08:31:52+00:00
WKR-11145,Operator 193,JIS-07,B,packing,78,4,0,2026-06-07T05:09:52+00:00
WKR-11146,Operator 722,JIS-07,B,replenishment,75,3,1.0,2026-05-21T21:51:52+00:00
WKR-11147,Operator 251,A-12,C,packing,89,0,0.8,2026-06-06T01:11:52+00:00
WKR-11148,Operator 061,JIS-07,C,picking,90,3,0.7,2026-07-13T14:40:52+00:00
WKR-11149,Operator 559,HZ-02,B,packing,79,0,0.3,2026-07-07T00:34:52+00:00
WKR-11150,Operator 764,B-07,B,picking,98,2,1.5,2026-06-21T08:28:52+00:00
WKR-11151,Operator 398,A-12,C,quality,50,1,0,2026-07-17T12:59:52+00:00
WKR-11152,Operator 703,Q-04,A,quality,53,4,1.0,2026-05-22T15:54:52+00:00
WKR-11153,Operator 092,JIS-07,C,packing,65,1,0,2026-06-05T20:39:52+00:00
WKR-11154,Operator 809,B-07,A,picking,103,1,0.5,2026-06-09T08:03:52+00:00
WKR-11155,Operator 754,B-07,C,quality,54,0,0.1,2026-07-04T21:59:52+00:00
WKR-11156,Operator 644,A-12,C,quality,62,1,0.8,2026-05-28T06:29:52+00:00
WKR-11157,Operator 132,HZ-02,C,quality,51,1,0.7,2026-06-06T08:37:52+00:00
WKR-11158,Operator 027,JIS-07,C,replenishment,82,2,0.1,2026-06-28T06:03:52+00:00
WKR-11159,Operator 474,JIS-07,A,quality,63,0,0.9,2026-06-09T13:10:52+00:00
WKR-11160,Operator 604,B-07,C,replenishment,75,3,0.7,2026-06-29T19:36:52+00:00
WKR-11161,Operator 002,JIS-07,A,packing,84,3,0.6,2026-06-02T11:30:52+00:00
WKR-11162,Operator 094,Q-04,B,quality,70,1,0.8,2026-06-06T15:18:52+00:00
WKR-11163,Operator 107,JIS-07,B,replenishment,72,0,0.6,2026-05-26T01:14:52+00:00
WKR-11164,Operator 074,HZ-02,A,packing,63,4,0.3,2026-07-08T13:16:52+00:00
WKR-11165,Operator 167,Q-04,B,picking,90,1,0,2026-06-13T17:42:52+00:00
WKR-11166,Operator 694,B-07,A,replenishment,68,0,0.7,2026-07-09T03:58:52+00:00
WKR-11167,Operator 491,B-07,B,replenishment,60,4,0.6,2026-05-27T11:34:52+00:00
WKR-11168,Operator 030,HZ-02,C,picking,87,3,0,2026-06-30T12:05:52+00:00
WKR-11169,Operator 132,Q-04,A,replenishment,65,0,0.1,2026-07-01T08:12:52+00:00
WKR-11170,Operator 417,A-12,A,packing,82,0,0.4,2026-06-10T10:42:52+00:00
WKR-11171,Operator 236,Q-04,A,picking,82,1,0,2026-06-22T09:20:52+00:00
WKR-11172,Operator 770,JIS-07,A,quality,54,4,0,2026-07-17T13:56:52+00:00
WKR-11173,Operator 839,Q-04,A,quality,42,4,0.4,2026-06-23T14:58:52+00:00
WKR-11174,Operator 012,Q-04,B,packing,84,4,0.5,2026-07-12T22:27:52+00:00
WKR-11175,Operator 234,B-07,B,packing,81,0,0,2026-07-06T23:03:52+00:00
WKR-11176,Operator 691,Q-04,B,replenishment,55,1,0.4,2026-06-23T01:05:52+00:00
WKR-11177,Operator 119,HZ-02,C,replenishment,71,1,0.7,2026-07-15T20:09:52+00:00
WKR-11178,Operator 271,Q-04,B,quality,52,0,0.3,2026-06-05T11:42:52+00:00
WKR-11179,Operator 260,Q-04,B,replenishment,66,0,1.2,2026-07-19T09:30:52+00:00
WKR-11180,Operator 749,B-07,B,replenishment,90,2,0.4,2026-05-21T19:10:52+00:00
WKR-11181,Operator 704,JIS-07,B,packing,61,0,0,2026-06-01T22:26:52+00:00
WKR-11182,Operator 501,HZ-02,A,replenishment,59,0,0.6,2026-05-30T06:09:52+00:00
WKR-11183,Operator 341,Q-04,A,picking,85,1,1.6,2026-07-13T18:10:52+00:00
WKR-11184,Operator 188,Q-04,C,quality,55,0,0.5,2026-07-09T02:59:52+00:00
WKR-11185,Operator 131,Q-04,B,quality,65,3,0,2026-05-27T23:42:52+00:00
WKR-11186,Operator 758,B-07,A,quality,49,4,0.5,2026-06-26T20:07:52+00:00
WKR-11187,Operator 009,Q-04,C,replenishment,81,0,1.5,2026-06-13T09:16:52+00:00
WKR-11188,Operator 264,A-12,A,picking,92,3,0.2,2026-06-16T12:54:52+00:00
WKR-11189,Operator 473,JIS-07,B,packing,81,3,1.1,2026-06-17T15:54:52+00:00
WKR-11190,Operator 488,A-12,B,picking,89,0,1.1,2026-06-30T02:27:52+00:00
WKR-11191,Operator 202,HZ-02,C,packing,75,3,0.1,2026-07-18T09:25:52+00:00
WKR-11192,Operator 696,A-12,B,packing,82,3,0.6,2026-05-31T12:03:52+00:00
WKR-11193,Operator 689,HZ-02,A,packing,83,0,1.1,2026-07-11T18:33:52+00:00
WKR-11194,Operator 337,B-07,C,quality,49,1,1.2,2026-05-24T04:30:52+00:00
WKR-11195,Operator 322,B-07,A,picking,85,4,0.9,2026-06-20T11:57:52+00:00
WKR-11196,Operator 445,Q-04,A,picking,86,0,1.2,2026-07-18T07:22:52+00:00
WKR-11197,Operator 847,Q-04,A,quality,36,3,1.0,2026-05-23T12:40:52+00:00
WKR-11198,Operator 209,A-12,B,picking,90,4,0.9,2026-07-05T18:01:52+00:00
WKR-11199,Operator 768,JIS-07,A,replenishment,74,0,1.5,2026-06-09T23:27:52+00:00
WKR-11200,Operator 650,JIS-07,C,picking,82,4,1.3,2026-07-04T05:52:52+00:00
WKR-11201,Operator 289,A-12,C,quality,47,2,0,2026-07-07T04:24:52+00:00
WKR-11202,Operator 733,A-12,C,packing,79,1,0.7,2026-06-19T12:19:52+00:00
WKR-11203,Operator 229,Q-04,B,replenishment,67,1,0.5,2026-06-29T11:28:52+00:00
WKR-11204,Operator 475,A-12,A,packing,89,3,0.3,2026-07-18T19:47:52+00:00
WKR-11205,Operator 265,HZ-02,C,picking,85,1,0.5,2026-07-10T10:21:52+00:00
WKR-11206,Operator 500,A-12,A,picking,110,2,0.4,2026-05-21T12:18:52+00:00
WKR-11207,Operator 386,HZ-02,C,packing,73,0,0.6,2026-06-09T23:12:52+00:00
WKR-11208,Operator 703,Q-04,A,picking,86,3,0.8,2026-06-07T09:06:52+00:00
WKR-11209,Operator 181,HZ-02,C,packing,69,4,0.2,2026-07-15T20:39:52+00:00
WKR-11210,Operator 104,Q-04,C,quality,59,0,1.1,2026-07-15T11:11:52+00:00
WKR-11211,Operator 321,HZ-02,A,replenishment,59,0,0.0,2026-06-02T06:53:52+00:00
WKR-11212,Operator 712,B-07,C,picking,81,2,1.2,2026-07-16T03:23:52+00:00
WKR-11213,Operator 315,A-12,C,replenishment,51,2,0.4,2026-07-18T22:09:52+00:00
WKR-11214,Operator 552,HZ-02,B,quality,45,4,0,2026-06-03T16:47:52+00:00
WKR-11215,Operator 281,HZ-02,C,replenishment,73,1,1.1,2026-07-19T13:45:52+00:00
WKR-11216,Operator 444,JIS-07,C,picking,71,0,1.0,2026-07-17T22:16:52+00:00
WKR-11217,Operator 448,B-07,B,quality,59,3,0.1,2026-07-09T22:38:52+00:00
WKR-11218,Operator 771,HZ-02,B,picking,102,1,1.2,2026-06-21T13:29:52+00:00
