id,customer,sku,ordered_qty,picked_qty,shipped_qty,promised_at,warehouse,pick_status,priority
ORD-006523,Plant-03,CH-2599-1990,142,68,0,2026-07-25T13:00:52+00:00,WH-01,completed,4
ORD-006524,Plant-48,EL-6314-2680,111,15,0,2026-07-23T22:00:52+00:00,WH-01,pending,9
ORD-006525,Plant-33,FL-7779-3440,88,58,0,2026-07-24T00:00:52+00:00,WH-02,in_progress,9
ORD-006526,Plant-48,CH-4898-1400,77,29,0,2026-07-24T05:00:52+00:00,WH-01,pending,5
ORD-006527,Plant-21,EL-7589-728,143,19,0,2026-07-23T08:00:52+00:00,WH-02,in_progress,6
ORD-006528,Plant-04,CH-1931-1221,24,17,0,2026-07-25T11:00:52+00:00,WH-02,pending,4
ORD-006529,Plant-46,PO-2315-2762,94,21,0,2026-07-22T20:00:52+00:00,WH-02,completed,10
ORD-006530,Plant-46,CH-7670-2679,106,12,0,2026-07-20T21:00:52+00:00,WH-01,completed,9
ORD-006531,Plant-11,CH-2001-4200,87,50,0,2026-07-20T08:00:52+00:00,WH-02,completed,10
ORD-006532,Plant-28,PO-9464-4490,11,10,0,2026-07-19T19:00:52+00:00,WH-01,completed,9
ORD-006533,Plant-08,FL-9480-4285,6,0,0,2026-07-25T00:00:52+00:00,WH-01,completed,3
ORD-006534,Plant-33,IN-5489-4147,101,85,0,2026-07-21T17:00:52+00:00,WH-02,in_progress,6
ORD-006535,Plant-12,FL-1722-4795,28,28,0,2026-07-23T05:00:52+00:00,WH-02,in_progress,2
ORD-006536,Plant-43,FL-5253-1297,80,26,0,2026-07-22T03:00:52+00:00,WH-02,completed,2
ORD-006537,Plant-10,FL-6451-4959,142,101,0,2026-07-26T01:00:52+00:00,WH-01,in_progress,2
ORD-006538,Plant-45,IN-8840-1308,85,46,0,2026-07-25T01:00:52+00:00,WH-01,in_progress,6
ORD-006539,Plant-23,FL-2734-2702,91,21,0,2026-07-26T01:00:52+00:00,WH-02,in_progress,5
ORD-006540,Plant-29,PO-1403-3109,28,6,0,2026-07-20T05:00:52+00:00,WH-01,in_progress,10
ORD-006541,Plant-34,PO-8726-948,136,121,0,2026-07-23T15:00:52+00:00,WH-01,in_progress,8
ORD-006542,Plant-27,EL-9134-4445,48,11,0,2026-07-23T03:00:52+00:00,WH-02,pending,4
ORD-006543,Plant-45,EL-6627-2938,121,106,0,2026-07-23T06:00:52+00:00,WH-01,completed,5
ORD-006544,Plant-12,IN-8963-1883,88,29,0,2026-07-20T12:00:52+00:00,WH-01,pending,1
ORD-006545,Plant-16,FL-5268-4535,58,38,0,2026-07-24T16:00:52+00:00,WH-01,in_progress,3
ORD-006546,Plant-27,IN-1868-2618,100,27,0,2026-07-26T04:00:52+00:00,WH-01,in_progress,7
ORD-006547,Plant-11,FL-2472-4683,69,37,0,2026-07-26T07:00:52+00:00,WH-01,completed,1
ORD-006548,Plant-16,IN-6029-520,139,115,0,2026-07-20T08:00:52+00:00,WH-01,completed,8
ORD-006549,Plant-27,EL-2969-3671,58,2,0,2026-07-22T21:00:52+00:00,WH-01,pending,7
ORD-006550,Plant-24,CH-3352-1117,40,37,0,2026-07-26T10:00:52+00:00,WH-01,completed,6
ORD-006551,Plant-04,CH-5945-3040,126,105,0,2026-07-22T08:00:52+00:00,WH-01,pending,7
ORD-006552,Plant-42,EL-2841-4246,148,38,0,2026-07-26T15:00:52+00:00,WH-02,completed,4
ORD-006553,Plant-03,CH-3089-3143,118,54,0,2026-07-21T22:00:52+00:00,WH-02,in_progress,6
ORD-006554,Plant-40,PO-6083-1608,82,6,0,2026-07-23T08:00:52+00:00,WH-02,pending,2
ORD-006555,Plant-15,IN-1286-2241,29,7,0,2026-07-25T14:00:52+00:00,WH-01,pending,1
ORD-006556,Plant-23,FL-6246-1918,44,37,0,2026-07-20T04:00:52+00:00,WH-02,in_progress,6
ORD-006557,Plant-37,CH-3390-807,46,44,0,2026-07-22T02:00:52+00:00,WH-01,pending,8
ORD-006558,Plant-14,CH-9106-3052,137,57,0,2026-07-22T16:00:52+00:00,WH-01,in_progress,5
ORD-006559,Plant-42,IN-9767-289,40,18,0,2026-07-25T11:00:52+00:00,WH-01,pending,4
ORD-006560,Plant-12,EL-9449-2606,122,44,0,2026-07-20T01:00:52+00:00,WH-01,completed,2
ORD-006561,Plant-38,CH-3125-025,35,11,0,2026-07-26T01:00:52+00:00,WH-02,pending,3
ORD-006562,Plant-37,IN-2907-3181,127,30,0,2026-07-20T22:00:52+00:00,WH-02,completed,1
ORD-006563,Plant-01,IN-8705-3873,83,74,0,2026-07-20T13:00:52+00:00,WH-01,in_progress,10
ORD-006564,Plant-29,EL-4188-4970,48,25,0,2026-07-26T06:00:52+00:00,WH-02,pending,10
ORD-006565,Plant-37,IN-8605-1670,134,32,0,2026-07-21T10:00:52+00:00,WH-01,completed,7
ORD-006566,Plant-05,EL-2590-081,130,36,0,2026-07-21T21:00:52+00:00,WH-02,pending,5
ORD-006567,Plant-47,FL-1760-4665,93,59,0,2026-07-20T10:00:52+00:00,WH-02,pending,10
ORD-006568,Plant-35,CH-6658-1121,69,0,0,2026-07-25T21:00:52+00:00,WH-01,pending,4
ORD-006569,Plant-31,FL-3423-4678,21,18,0,2026-07-24T07:00:52+00:00,WH-01,pending,6
ORD-006570,Plant-48,CH-9448-3745,43,3,0,2026-07-23T05:00:52+00:00,WH-01,in_progress,4
ORD-006571,Plant-24,IN-9111-4635,10,1,0,2026-07-20T18:00:52+00:00,WH-02,in_progress,7
ORD-006572,Plant-21,IN-1775-313,90,56,0,2026-07-23T06:00:52+00:00,WH-01,in_progress,10
ORD-006573,Plant-01,IN-8329-2198,131,74,0,2026-07-25T18:00:52+00:00,WH-02,in_progress,7
ORD-006574,Plant-42,FL-1036-724,144,0,0,2026-07-25T20:00:52+00:00,WH-02,completed,3
ORD-006575,Plant-11,IN-6563-260,114,114,0,2026-07-21T11:00:52+00:00,WH-01,pending,5
ORD-006576,Plant-04,FL-1737-589,6,3,0,2026-07-20T06:00:52+00:00,WH-01,in_progress,9
ORD-006577,Plant-19,CH-8931-1946,128,44,0,2026-07-19T22:00:52+00:00,WH-01,completed,7
ORD-006578,Plant-16,CH-3077-4589,136,27,0,2026-07-22T23:00:52+00:00,WH-01,completed,4
ORD-006579,Plant-47,IN-9977-1823,139,0,0,2026-07-20T08:00:52+00:00,WH-02,pending,1
ORD-006580,Plant-33,PO-5737-3455,118,58,0,2026-07-25T15:00:52+00:00,WH-01,completed,3
ORD-006581,Plant-05,PO-9098-4472,30,7,0,2026-07-25T20:00:52+00:00,WH-02,in_progress,6
ORD-006582,Plant-36,PO-5658-4632,150,101,0,2026-07-20T01:00:52+00:00,WH-02,in_progress,4
ORD-006583,Plant-32,EL-2365-3295,32,1,0,2026-07-22T23:00:52+00:00,WH-01,in_progress,10
ORD-006584,Plant-33,CH-5033-3389,112,38,0,2026-07-21T11:00:52+00:00,WH-02,in_progress,5
ORD-006585,Plant-23,IN-8190-4717,30,3,0,2026-07-21T08:00:52+00:00,WH-01,in_progress,7
ORD-006586,Plant-01,PO-4569-1494,5,2,0,2026-07-25T14:00:52+00:00,WH-02,completed,6
ORD-006587,Plant-21,IN-3694-2986,7,3,0,2026-07-22T09:00:52+00:00,WH-02,in_progress,1
ORD-006588,Plant-26,FL-8783-3275,31,12,0,2026-07-25T06:00:52+00:00,WH-01,pending,9
ORD-006589,Plant-30,EL-5123-811,105,99,0,2026-07-25T04:00:52+00:00,WH-02,completed,3
ORD-006590,Plant-06,EL-2717-1064,55,41,0,2026-07-24T10:00:52+00:00,WH-01,in_progress,3
ORD-006591,Plant-23,EL-4188-4970,56,37,0,2026-07-21T02:00:52+00:00,WH-02,completed,3
ORD-006592,Plant-44,CH-2951-4274,60,57,0,2026-07-21T03:00:52+00:00,WH-01,pending,7
ORD-006593,Plant-31,PO-5238-2946,56,33,0,2026-07-21T19:00:52+00:00,WH-02,in_progress,2
ORD-006594,Plant-04,CH-7509-2026,93,21,0,2026-07-25T02:00:52+00:00,WH-02,completed,9
ORD-006595,Plant-11,PO-9228-2475,23,19,0,2026-07-25T02:00:52+00:00,WH-01,completed,10
ORD-006596,Plant-45,CH-2290-1640,47,41,0,2026-07-21T01:00:52+00:00,WH-02,in_progress,6
ORD-006597,Plant-16,EL-5197-1196,93,15,0,2026-07-23T18:00:52+00:00,WH-01,in_progress,2
ORD-006598,Plant-32,IN-6479-011,6,2,0,2026-07-25T03:00:52+00:00,WH-01,pending,3
ORD-006599,Plant-31,IN-6477-4550,116,29,0,2026-07-26T09:00:52+00:00,WH-02,completed,9
ORD-006600,Plant-43,FL-4591-2071,28,5,0,2026-07-25T05:00:52+00:00,WH-01,in_progress,9
ORD-006601,Plant-16,CH-3360-3421,27,20,0,2026-07-26T15:00:52+00:00,WH-01,completed,10
ORD-006602,Plant-01,PO-9190-4186,63,27,0,2026-07-23T13:00:52+00:00,WH-01,pending,6
ORD-006603,Plant-04,EL-2717-1064,100,25,0,2026-07-24T01:00:52+00:00,WH-02,pending,5
ORD-006604,Plant-41,PO-7250-1484,61,59,0,2026-07-20T03:00:52+00:00,WH-01,completed,2
ORD-006605,Plant-30,FL-9499-3621,111,98,0,2026-07-19T22:00:52+00:00,WH-01,pending,6
ORD-006606,Plant-32,CH-3016-2506,128,37,0,2026-07-22T05:00:52+00:00,WH-01,completed,10
ORD-006607,Plant-48,EL-3352-1587,25,12,0,2026-07-26T06:00:52+00:00,WH-01,pending,9
ORD-006608,Plant-25,PO-3918-3916,5,5,0,2026-07-20T04:00:52+00:00,WH-02,in_progress,9
ORD-006609,Plant-32,EL-8126-1674,146,44,0,2026-07-22T21:00:52+00:00,WH-01,completed,2
ORD-006610,Plant-04,CH-1605-3807,5,3,0,2026-07-20T15:00:52+00:00,WH-02,in_progress,5
ORD-006611,Plant-21,CH-6426-3711,104,52,0,2026-07-24T22:00:52+00:00,WH-01,in_progress,8
ORD-006612,Plant-12,FL-9728-4618,114,68,0,2026-07-24T18:00:52+00:00,WH-02,in_progress,6
ORD-006613,Plant-27,PO-8726-948,14,1,0,2026-07-24T12:00:52+00:00,WH-01,completed,1
ORD-006614,Plant-25,EL-1090-1118,136,102,0,2026-07-21T18:00:52+00:00,WH-02,in_progress,6
ORD-006615,Plant-28,IN-5460-1771,21,1,0,2026-07-22T00:00:52+00:00,WH-01,completed,5
ORD-006616,Plant-19,CH-6019-1806,68,57,0,2026-07-22T11:00:52+00:00,WH-01,pending,7
ORD-006617,Plant-21,FL-9265-2463,93,60,0,2026-07-21T13:00:52+00:00,WH-01,completed,8
ORD-006618,Plant-13,EL-1376-409,101,20,0,2026-07-24T12:00:52+00:00,WH-01,in_progress,9
ORD-006619,Plant-10,FL-7307-700,82,33,0,2026-07-19T22:00:52+00:00,WH-02,in_progress,5
ORD-006620,Plant-27,CH-4015-2472,115,0,0,2026-07-25T16:00:52+00:00,WH-01,in_progress,2
ORD-006621,Plant-19,FL-9756-2450,33,15,0,2026-07-23T01:00:52+00:00,WH-01,completed,1
ORD-006622,Plant-36,PO-8619-3035,47,4,0,2026-07-24T00:00:52+00:00,WH-02,pending,5
ORD-006623,Plant-01,FL-7609-709,150,96,0,2026-07-24T20:00:52+00:00,WH-01,pending,6
ORD-006624,Plant-22,EL-6086-4574,102,72,0,2026-07-22T06:00:52+00:00,WH-01,completed,2
ORD-006625,Plant-40,PO-2848-449,68,39,0,2026-07-24T16:00:52+00:00,WH-01,in_progress,1
ORD-006626,Plant-43,EL-4951-204,49,41,0,2026-07-22T17:00:52+00:00,WH-02,in_progress,3
ORD-006627,Plant-21,FL-3659-3619,79,78,0,2026-07-20T16:00:52+00:00,WH-01,pending,10
ORD-006628,Plant-18,IN-8716-4604,75,42,0,2026-07-22T12:00:52+00:00,WH-02,in_progress,6
ORD-006629,Plant-33,CH-2915-1559,59,3,0,2026-07-23T15:00:52+00:00,WH-01,pending,4
ORD-006630,Plant-05,PO-8443-2267,130,103,0,2026-07-22T15:00:52+00:00,WH-02,in_progress,4
ORD-006631,Plant-01,IN-2316-3439,66,27,0,2026-07-22T19:00:52+00:00,WH-01,completed,6
ORD-006632,Plant-20,FL-7155-1216,63,27,0,2026-07-20T05:00:52+00:00,WH-02,pending,8
ORD-006633,Plant-21,FL-7535-3821,56,17,0,2026-07-24T22:00:52+00:00,WH-01,in_progress,3
ORD-006634,Plant-15,PO-9875-588,9,9,0,2026-07-20T21:00:52+00:00,WH-02,pending,9
ORD-006635,Plant-41,EL-4221-2180,77,34,0,2026-07-23T23:00:52+00:00,WH-01,pending,8
ORD-006636,Plant-40,EL-2339-2766,102,25,0,2026-07-25T08:00:52+00:00,WH-02,pending,8
ORD-006637,Plant-03,EL-1814-961,63,15,0,2026-07-23T05:00:52+00:00,WH-01,in_progress,3
ORD-006638,Plant-03,PO-2426-1061,43,7,0,2026-07-26T08:00:52+00:00,WH-01,completed,10
ORD-006639,Plant-20,FL-7675-4328,106,53,0,2026-07-24T07:00:52+00:00,WH-01,in_progress,3
ORD-006640,Plant-38,PO-1028-2086,100,8,0,2026-07-26T05:00:52+00:00,WH-02,pending,4
ORD-006641,Plant-35,IN-9640-4302,60,7,0,2026-07-25T08:00:52+00:00,WH-01,completed,10
ORD-006642,Plant-42,EL-2857-394,16,6,0,2026-07-21T03:00:52+00:00,WH-02,completed,8
ORD-006643,Plant-12,IN-8286-2116,119,63,0,2026-07-26T18:00:52+00:00,WH-02,in_progress,8
ORD-006644,Plant-11,FL-4928-4418,134,70,0,2026-07-20T07:00:52+00:00,WH-01,in_progress,6
ORD-006645,Plant-27,PO-8273-155,42,12,0,2026-07-24T10:00:52+00:00,WH-02,in_progress,1
ORD-006646,Plant-30,FL-6614-3912,9,0,0,2026-07-26T16:00:52+00:00,WH-01,in_progress,2
ORD-006647,Plant-30,PO-2893-1923,83,13,0,2026-07-25T16:00:52+00:00,WH-02,completed,2
ORD-006648,Plant-38,CH-7212-004,83,17,0,2026-07-21T19:00:52+00:00,WH-02,completed,9
ORD-006649,Plant-17,PO-1968-4300,138,46,0,2026-07-21T04:00:52+00:00,WH-02,completed,2
ORD-006650,Plant-11,PO-8861-2852,31,13,0,2026-07-22T02:00:52+00:00,WH-02,completed,4
ORD-006651,Plant-42,EL-8203-1028,129,25,0,2026-07-25T22:00:52+00:00,WH-01,pending,4
ORD-006652,Plant-48,EL-7061-4808,84,56,0,2026-07-20T03:00:52+00:00,WH-01,pending,3
ORD-006653,Plant-05,EL-8050-4934,147,10,0,2026-07-19T20:00:52+00:00,WH-02,pending,5
ORD-006654,Plant-42,IN-9122-2452,77,55,0,2026-07-22T05:00:52+00:00,WH-02,completed,9
ORD-006655,Plant-35,CH-6841-722,40,21,0,2026-07-22T21:00:52+00:00,WH-01,pending,4
ORD-006656,Plant-25,EL-1812-093,139,66,0,2026-07-20T21:00:52+00:00,WH-02,pending,5
ORD-006657,Plant-17,EL-1979-2140,115,57,0,2026-07-20T01:00:52+00:00,WH-02,in_progress,2
ORD-006658,Plant-43,EL-1376-232,86,28,0,2026-07-23T12:00:52+00:00,WH-02,in_progress,10
ORD-006659,Plant-03,IN-2324-3883,43,16,0,2026-07-22T00:00:52+00:00,WH-02,in_progress,8
ORD-006660,Plant-39,EL-4049-1881,78,7,0,2026-07-22T17:00:52+00:00,WH-01,in_progress,4
ORD-006661,Plant-06,EL-4872-1618,74,38,0,2026-07-26T18:00:52+00:00,WH-01,completed,9
ORD-006662,Plant-36,IN-1868-3288,67,29,0,2026-07-20T05:00:52+00:00,WH-02,pending,4
ORD-006663,Plant-33,FL-8394-1413,132,5,0,2026-07-24T04:00:52+00:00,WH-02,pending,8
ORD-006664,Plant-36,FL-8922-4242,98,26,0,2026-07-25T10:00:52+00:00,WH-02,in_progress,4
ORD-006665,Plant-22,CH-7422-1603,98,21,0,2026-07-26T15:00:52+00:00,WH-02,completed,4
ORD-006666,Plant-02,PO-6875-4598,39,1,0,2026-07-21T06:00:52+00:00,WH-02,pending,2
ORD-006667,Plant-03,EL-6593-4695,118,45,0,2026-07-22T20:00:52+00:00,WH-01,pending,2
ORD-006668,Plant-26,IN-3071-4106,40,28,0,2026-07-23T11:00:52+00:00,WH-01,in_progress,1
ORD-006669,Plant-13,IN-5589-333,89,43,0,2026-07-24T15:00:52+00:00,WH-02,completed,3
ORD-006670,Plant-41,FL-2125-4424,60,20,0,2026-07-23T07:00:52+00:00,WH-02,pending,9
ORD-006671,Plant-16,CH-9349-3989,103,45,0,2026-07-21T22:00:52+00:00,WH-02,in_progress,4
ORD-006672,Plant-24,EL-3000-4713,89,21,0,2026-07-20T19:00:52+00:00,WH-01,in_progress,3
ORD-006673,Plant-33,EL-6238-4630,8,6,0,2026-07-24T23:00:52+00:00,WH-01,in_progress,1
ORD-006674,Plant-22,PO-2729-908,64,61,0,2026-07-24T05:00:52+00:00,WH-02,pending,7
ORD-006675,Plant-07,CH-3769-3762,28,14,0,2026-07-23T18:00:52+00:00,WH-02,in_progress,7
ORD-006676,Plant-32,EL-8849-2743,143,139,0,2026-07-24T04:00:52+00:00,WH-02,pending,4
ORD-006677,Plant-03,CH-2075-1480,24,3,0,2026-07-26T04:00:52+00:00,WH-01,pending,1
ORD-006678,Plant-46,IN-7415-4865,57,3,0,2026-07-26T06:00:52+00:00,WH-01,completed,7
ORD-006679,Plant-25,IN-3427-917,19,1,0,2026-07-25T01:00:52+00:00,WH-02,pending,2
ORD-006680,Plant-45,PO-7074-1370,75,7,0,2026-07-20T19:00:52+00:00,WH-01,pending,2
ORD-006681,Plant-19,CH-5665-1499,41,1,0,2026-07-26T11:00:52+00:00,WH-02,pending,3
ORD-006682,Plant-19,IN-3903-3216,104,67,0,2026-07-21T01:00:52+00:00,WH-02,in_progress,1
ORD-006683,Plant-32,CH-3493-3117,53,35,0,2026-07-24T08:00:52+00:00,WH-02,completed,1
ORD-006684,Plant-22,CH-7617-1584,135,7,0,2026-07-21T18:00:52+00:00,WH-01,completed,9
ORD-006685,Plant-41,CH-3654-3201,142,91,0,2026-07-25T10:00:52+00:00,WH-01,completed,1
ORD-006686,Plant-20,CH-5751-4215,134,19,0,2026-07-26T10:00:52+00:00,WH-02,in_progress,5
ORD-006687,Plant-12,CH-7792-4423,48,4,0,2026-07-20T14:00:52+00:00,WH-02,in_progress,6
ORD-006688,Plant-17,EL-6898-1270,122,23,0,2026-07-23T09:00:52+00:00,WH-01,completed,6
ORD-006689,Plant-47,IN-7566-4392,5,4,0,2026-07-26T02:00:52+00:00,WH-02,in_progress,4
ORD-006690,Plant-09,FL-6271-1560,89,15,0,2026-07-25T09:00:52+00:00,WH-01,pending,4
ORD-006691,Plant-38,CH-2832-1948,123,118,0,2026-07-22T07:00:52+00:00,WH-02,in_progress,2
ORD-006692,Plant-21,CH-3493-3117,37,19,0,2026-07-25T04:00:52+00:00,WH-01,pending,2
ORD-006693,Plant-14,PO-1534-1178,32,9,0,2026-07-22T09:00:52+00:00,WH-02,pending,9
ORD-006694,Plant-22,FL-8779-1168,27,12,0,2026-07-23T10:00:52+00:00,WH-02,completed,1
ORD-006695,Plant-32,IN-6154-451,35,16,0,2026-07-23T17:00:52+00:00,WH-01,completed,5
ORD-006696,Plant-10,CH-6662-2971,102,16,0,2026-07-20T13:00:52+00:00,WH-01,completed,9
ORD-006697,Plant-14,PO-7860-4691,64,61,0,2026-07-21T06:00:52+00:00,WH-01,completed,5
ORD-006698,Plant-46,IN-7615-4340,87,19,0,2026-07-23T09:00:52+00:00,WH-01,pending,7
ORD-006699,Plant-48,IN-3841-2171,145,114,0,2026-07-21T12:00:52+00:00,WH-02,completed,2
ORD-006700,Plant-11,FL-1825-423,78,3,0,2026-07-22T13:00:52+00:00,WH-01,in_progress,7
ORD-006701,Plant-13,CH-7745-2879,6,3,0,2026-07-25T06:00:52+00:00,WH-02,pending,6
ORD-006702,Plant-37,CH-3464-2249,122,52,0,2026-07-19T22:00:52+00:00,WH-01,pending,10
ORD-006703,Plant-35,FL-8674-1833,68,3,0,2026-07-26T08:00:52+00:00,WH-01,in_progress,3
ORD-006704,Plant-47,IN-8811-1815,126,126,0,2026-07-20T07:00:52+00:00,WH-01,completed,9
ORD-006705,Plant-32,EL-5130-4586,123,123,0,2026-07-22T10:00:52+00:00,WH-01,completed,10
ORD-006706,Plant-35,EL-1250-2753,81,79,0,2026-07-23T00:00:52+00:00,WH-01,completed,10
ORD-006707,Plant-34,PO-1255-436,6,6,0,2026-07-23T11:00:52+00:00,WH-01,in_progress,5
ORD-006708,Plant-46,IN-8481-3555,72,24,0,2026-07-26T17:00:52+00:00,WH-01,completed,7
ORD-006709,Plant-37,CH-8286-507,140,87,0,2026-07-20T09:00:52+00:00,WH-01,pending,4
ORD-006710,Plant-16,PO-7543-4008,63,42,0,2026-07-20T09:00:52+00:00,WH-02,completed,3
ORD-006711,Plant-02,PO-8230-2834,62,57,0,2026-07-23T09:00:52+00:00,WH-01,pending,2
ORD-006712,Plant-46,PO-7704-2677,62,46,0,2026-07-24T14:00:52+00:00,WH-02,completed,5
ORD-006713,Plant-06,FL-2166-4919,69,31,0,2026-07-25T20:00:52+00:00,WH-02,in_progress,8
ORD-006714,Plant-09,EL-7475-4063,9,7,0,2026-07-25T10:00:52+00:00,WH-01,pending,5
ORD-006715,Plant-06,PO-2370-4155,106,49,0,2026-07-23T02:00:52+00:00,WH-02,in_progress,7
ORD-006716,Plant-23,EL-3345-2694,70,14,0,2026-07-24T13:00:52+00:00,WH-01,pending,8
ORD-006717,Plant-05,IN-7047-4599,9,3,0,2026-07-23T21:00:52+00:00,WH-02,completed,5
ORD-006718,Plant-19,PO-2729-908,102,90,0,2026-07-21T13:00:52+00:00,WH-01,completed,6
ORD-006719,Plant-32,FL-7350-3247,139,127,0,2026-07-21T23:00:52+00:00,WH-01,pending,8
ORD-006720,Plant-34,PO-2179-3081,51,28,0,2026-07-24T23:00:52+00:00,WH-02,pending,2
ORD-006721,Plant-11,CH-2997-1636,30,13,0,2026-07-23T11:00:52+00:00,WH-01,pending,5
ORD-006722,Plant-10,EL-4104-2423,18,17,0,2026-07-25T04:00:52+00:00,WH-02,in_progress,5
ORD-006723,Plant-15,CH-8086-3514,113,85,0,2026-07-25T00:00:52+00:00,WH-02,completed,9
ORD-006724,Plant-23,CH-8086-3514,9,0,0,2026-07-26T18:00:52+00:00,WH-02,pending,2
ORD-006725,Plant-08,IN-7218-3646,53,15,0,2026-07-21T02:00:52+00:00,WH-02,pending,9
ORD-006726,Plant-10,IN-1907-2787,112,7,0,2026-07-20T19:00:52+00:00,WH-02,pending,7
ORD-006727,Plant-27,IN-2464-1150,5,3,0,2026-07-24T22:00:52+00:00,WH-02,completed,6
ORD-006728,Plant-44,IN-4170-319,118,38,0,2026-07-23T13:00:52+00:00,WH-02,in_progress,4
ORD-006729,Plant-14,EL-4472-3672,27,6,0,2026-07-20T10:00:52+00:00,WH-01,pending,10
ORD-006730,Plant-22,PO-1443-3559,6,5,0,2026-07-21T20:00:52+00:00,WH-01,completed,2
ORD-006731,Plant-43,EL-1295-4108,121,30,0,2026-07-23T10:00:52+00:00,WH-01,in_progress,5
ORD-006732,Plant-17,FL-9238-1491,138,97,0,2026-07-23T09:00:52+00:00,WH-02,in_progress,10
ORD-006733,Plant-12,PO-6643-236,9,9,0,2026-07-21T16:00:52+00:00,WH-01,completed,8
ORD-006734,Plant-23,PO-6375-4417,136,52,0,2026-07-19T21:00:52+00:00,WH-02,in_progress,2
ORD-006735,Plant-13,FL-7694-1889,50,24,0,2026-07-24T08:00:52+00:00,WH-02,in_progress,9
ORD-006736,Plant-15,FL-8526-4499,70,41,0,2026-07-24T15:00:52+00:00,WH-01,pending,8
ORD-006737,Plant-02,EL-2288-1045,108,96,0,2026-07-26T11:00:52+00:00,WH-01,in_progress,10
ORD-006738,Plant-17,FL-6251-3398,135,96,0,2026-07-25T04:00:52+00:00,WH-01,in_progress,10
ORD-006739,Plant-02,IN-6294-2931,104,5,0,2026-07-20T07:00:52+00:00,WH-02,in_progress,2
ORD-006740,Plant-02,FL-2322-4889,40,16,0,2026-07-25T08:00:52+00:00,WH-01,completed,4
ORD-006741,Plant-07,EL-4566-2243,10,3,0,2026-07-23T17:00:52+00:00,WH-01,in_progress,1
ORD-006742,Plant-37,FL-4244-2491,141,54,0,2026-07-26T18:00:52+00:00,WH-02,pending,1
ORD-006743,Plant-34,EL-4882-1062,105,26,0,2026-07-23T01:00:52+00:00,WH-01,in_progress,6
ORD-006744,Plant-01,IN-6282-007,89,51,0,2026-07-23T11:00:52+00:00,WH-01,completed,6
ORD-006745,Plant-17,CH-5185-4658,88,31,0,2026-07-26T06:00:52+00:00,WH-02,completed,7
ORD-006746,Plant-28,FL-6578-3973,104,16,0,2026-07-23T16:00:52+00:00,WH-02,completed,3
ORD-006747,Plant-45,FL-6241-3681,147,5,0,2026-07-23T09:00:52+00:00,WH-01,completed,7
ORD-006748,Plant-44,IN-2451-480,122,47,0,2026-07-20T22:00:52+00:00,WH-01,completed,2
ORD-006749,Plant-41,EL-4741-4384,44,20,0,2026-07-24T04:00:52+00:00,WH-01,completed,7
ORD-006750,Plant-25,PO-2604-3386,27,1,0,2026-07-23T20:00:52+00:00,WH-02,pending,6
ORD-006751,Plant-34,EL-5701-2855,150,35,0,2026-07-24T19:00:52+00:00,WH-02,in_progress,9
ORD-006752,Plant-33,EL-1639-1159,40,29,0,2026-07-23T01:00:52+00:00,WH-01,completed,1
ORD-006753,Plant-44,FL-6241-3681,140,5,0,2026-07-22T14:00:52+00:00,WH-01,in_progress,2
ORD-006754,Plant-38,IN-5308-1003,132,96,0,2026-07-24T09:00:52+00:00,WH-02,pending,6
ORD-006755,Plant-01,IN-2281-180,104,19,0,2026-07-24T13:00:52+00:00,WH-01,completed,2
ORD-006756,Plant-13,PO-7516-3637,136,117,0,2026-07-21T13:00:52+00:00,WH-02,pending,5
ORD-006757,Plant-28,FL-2367-4702,96,77,0,2026-07-25T13:00:52+00:00,WH-02,completed,8
ORD-006758,Plant-34,CH-5787-3415,108,107,0,2026-07-26T09:00:52+00:00,WH-02,in_progress,3
ORD-006759,Plant-13,EL-6414-1554,59,39,0,2026-07-26T02:00:52+00:00,WH-01,pending,2
ORD-006760,Plant-42,CH-7885-2120,102,39,0,2026-07-20T18:00:52+00:00,WH-01,completed,7
ORD-006761,Plant-41,CH-2690-1132,148,124,0,2026-07-22T19:00:52+00:00,WH-02,in_progress,2
ORD-006762,Plant-15,CH-1821-2017,43,21,0,2026-07-20T06:00:52+00:00,WH-01,completed,6
ORD-006763,Plant-35,EL-1279-2378,92,9,0,2026-07-22T07:00:52+00:00,WH-02,pending,6
ORD-006764,Plant-07,IN-2516-1857,99,1,0,2026-07-21T20:00:52+00:00,WH-02,completed,6
ORD-006765,Plant-11,EL-2525-2706,106,0,0,2026-07-20T13:00:52+00:00,WH-02,pending,1
ORD-006766,Plant-04,CH-5130-4430,140,103,0,2026-07-20T02:00:52+00:00,WH-01,pending,10
ORD-006767,Plant-16,FL-4325-2832,150,29,0,2026-07-23T07:00:52+00:00,WH-01,in_progress,1
ORD-006768,Plant-37,IN-8526-2176,118,118,0,2026-07-22T11:00:52+00:00,WH-01,in_progress,1
ORD-006769,Plant-07,FL-1825-423,53,35,0,2026-07-25T11:00:52+00:00,WH-02,pending,7
ORD-006770,Plant-39,CH-5334-3630,122,99,0,2026-07-22T09:00:52+00:00,WH-01,completed,4
ORD-006771,Plant-23,CH-8656-218,76,44,0,2026-07-26T10:00:52+00:00,WH-02,pending,3
ORD-006772,Plant-36,CH-2702-4513,84,47,0,2026-07-22T10:00:52+00:00,WH-02,pending,7
ORD-006773,Plant-27,PO-4366-4826,6,4,0,2026-07-21T13:00:52+00:00,WH-02,pending,4
