"vwgl_matstorloc_id","vwgl_matstorloc_valid_from","__operation_type","__timestamp","material","plant","storagelocation","maintenancestatus","deletionflag","fiscalyearofcurrentperiod","currentperiod","physicalinventoryblockingind","freeavailablestock","baseunit","stockintransfer","stockinqualityinspection","totalstockofallrestrbatches","blockedstock","blockedstockreturns","valunrestusestockprevper","stockintransferprevper","stockinqualityinsprevper","restrictedusestockprevper","blockedstockprevper","blockedstockreturnsprevper","dateoflastpostedcount","creationdate","instance","i_product","i_storagelocation","etl_aend_tstamp"
"0DD300046T|1400|F6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046T","1400","F6M1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046T","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047E|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047E","1400","XNM1","DL","","2024","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240820","Kassel","0DD300047E","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300047Q|1400|S1M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047Q","1400","S1M1","DL","","2026","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240524","Kassel","0DD300047Q","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048F|1400|S1M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048F","1400","S1M1","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260630","Kassel","0DD300048F","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048G|1400|S3M1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048G","1400","S3M1","DL","","2025","12","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20251212","Kassel","0DD300048G","S3M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048H|1400|XNM3","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048H","1400","XNM3","DL","","2026","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260206","Kassel","0DD300048H","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD311159B ANG|1400|FAM6","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD311159B ANG","1400","FAM6","DL","","2025","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250508","Kassel","0DD311159B ANG","FAM6","2026-07-17 06:05:41.813636 UTC"
"0DD311159C|1400|D0M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159C","1400","D0M1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311159C","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046G|1400|S0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046G","1400","S0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046G","S0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300046G|1400|W0M6","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046G","1400","W0M6","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046G","W0M6","2026-07-17 06:05:41.813636 UTC"
"0DD300046H|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046H","1400","XN12","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300046H","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300046K|1400|BN03","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046K","1400","BN03","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240123","Kassel","0DD300046K","BN03","2026-07-17 06:05:41.813636 UTC"
"0DD300046K|1400|S0M2","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046K","1400","S0M2","DL","","2024","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230824","Kassel","0DD300046K","S0M2","2026-07-17 06:05:41.813636 UTC"
"0DD300046S|1400|XNM2","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046S","1400","XNM2","DL","","2023","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046S","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300047B|1400|F6M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300047B","1400","F6M1","DL","","2023","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230315","Kassel","0DD300047B","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047G|1400|F6M1","2026-07-17 02:17:56.573889 UTC","L","2026-07-17 02:17:56.573889 UTC","0DD300047G","1400","F6M1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20231115","Kassel","0DD300047G","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047G|1400|XNM2","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047G","1400","XNM2","DL","","2023","09","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230921","Kassel","0DD300047G","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300047K|1400|BN03","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047K","1400","BN03","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","20240912","20240819","Kassel","0DD300047K","BN03","2026-07-17 06:05:41.813636 UTC"
"0DD300048C|1400|XZM1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048C","1400","XZM1","DL","","2025","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250314","Kassel","0DD300048C","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD311158C|1400|S4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158C","1400","S4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD311158C","S4M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0340|1400|S0M6","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0340","1400","S0M6","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0340","S0M6","2026-07-17 06:05:41.813636 UTC"
"0DD311159B    DRA|1400|F6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B    DRA","1400","F6M1","DL","","2022","12","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221221","Kassel","0DD311159B    DRA","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B ANG|1400|W0M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD311159B ANG","1400","W0M1","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230314","Kassel","0DD311159B ANG","W0M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B","1400","XZM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311159B","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046F|1400|S4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046F","1400","S4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046F","S4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046G|1400|F4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046G","1400","F4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046G","F4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046G|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046G","1400","XDM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046G","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046K|1400|XNM3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046K","1400","XNM3","DL","","2024","09","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046K","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300046K|1400|XNQA","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046K","1400","XNQA","DL","","2026","02","","3","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260219","Kassel","0DD300046K","XNQA","2026-07-17 06:05:41.813636 UTC"
"0DD300047J|1400|BN03","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047J","1400","BN03","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250129","Kassel","0DD300047J","BN03","2026-07-17 06:05:41.813636 UTC"
"0DD300047N|1400|XNM2","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047N","1400","XNM2","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240624","Kassel","0DD300047N","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300047S|1400|XN12","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300047S","1400","XN12","DL","","2026","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240829","Kassel","0DD300047S","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300048J|1400|S1M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048J","1400","S1M1","DL","","2026","07","","1","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260511","Kassel","0DD300048J","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300048J|1400|XNM3","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048J","1400","XNM3","DL","","2026","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260505","Kassel","0DD300048J","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD311158C|1400|XZM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158C","1400","XZM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311158C","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B    DRA|1400|W0M3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B    DRA","1400","W0M3","DL","","2022","12","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221221","Kassel","0DD311159B    DRA","W0M3","2026-07-17 06:05:41.813636 UTC"
"0DD300046F|1400|XNM2","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046F","1400","XNM2","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046F","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300046G|1400|S1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046G","1400","S1M1","DL","","2026","05","","4","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046G","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046H|1400|F4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046H","1400","F4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046H","F4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046J|1400|F4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046J","1400","F4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046J","F4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046L|1400|S6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046L","1400","S6M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046L","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047B|1400|S1M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300047B","1400","S1M1","DL","","2023","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230315","Kassel","0DD300047B","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047E|1400|S1M1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047E","1400","S1M1","DL","","2026","07","","2","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20241021","Kassel","0DD300047E","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047H|1400|XN12","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047H","1400","XN12","DL","","2024","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240430","Kassel","0DD300047H","XN12","2026-07-17 06:05:41.813636 UTC"
"0DD300047S|1400|XNM3","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047S","1400","XNM3","DL","","2024","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240703","Kassel","0DD300047S","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300048B|1400|S1M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048B","1400","S1M1","DL","","2026","07","","1118","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250324","Kassel","0DD300048B","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD311158B|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158B","1400","XNM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311158B","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300046P|1400|D0M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046P","1400","D0M1","DL","","2026","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046P","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046S|1400|BN03","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046S","1400","BN03","DL","","2025","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240123","Kassel","0DD300046S","BN03","2026-07-17 06:05:41.813636 UTC"
"0DD300047B|1400|D0M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300047B","1400","D0M1","DL","","2023","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230315","Kassel","0DD300047B","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047L|1400|XZM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047L","1400","XZM1","DL","","2024","01","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240103","Kassel","0DD300047L","XZM1","2026-07-17 06:05:41.813636 UTC"
"0DD300048A|1400|XNM1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048A","1400","XNM1","DL","","2026","07","","4","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250314","Kassel","0DD300048A","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300048B|1400|F759","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048B","1400","F759","DL","","2026","07","","35","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250324","Kassel","0DD300048B","F759","2026-07-17 06:05:41.813636 UTC"
"0DD300048D|1400|XNM1","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300048D","1400","XNM1","DL","","2025","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250623","Kassel","0DD300048D","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300048J|1400|XN38","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048J","1400","XN38","DL","","2026","05","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20260511","Kassel","0DD300048J","XN38","2026-07-17 06:05:41.813636 UTC"
"0DD311158C|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311158C","1400","XNM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311158C","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0200|1400|XNM2","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0200","1400","XNM2","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0200","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD311159B    DRA|1400|D0M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159B    DRA","1400","D0M1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD311159B    DRA","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD311159C    DRA|1400|S4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD311159C    DRA","1400","S4M1","DL","","2022","11","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221116","Kassel","0DD311159C    DRA","S4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300040C|1400|F4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040C","1400","F4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300040C","F4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046F|1400|F6M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046F","1400","F6M1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046F","F6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046F|1400|S1M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046F","1400","S1M1","DL","","2026","03","","3","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046F","S1M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046K MBZ|1400|S0M2","2026-07-17 02:17:43.125366 UTC","L","2026-07-17 02:17:43.125366 UTC","0DD300046K MBZ","1400","S0M2","DL","","2024","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230531","Kassel","0DD300046K MBZ","S0M2","2026-07-17 06:05:41.813636 UTC"
"0DD300046K|1400|D0M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046K","1400","D0M1","DL","","2026","07","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300046K","D0M1","2026-07-17 06:05:41.813636 UTC"
"0DD300046L|1400|XNM3","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300046L","1400","XNM3","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300046L","XNM3","2026-07-17 06:05:41.813636 UTC"
"0DD300047B|1400|S6M1","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300047B","1400","S6M1","DL","","2023","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230315","Kassel","0DD300047B","S6M1","2026-07-17 06:05:41.813636 UTC"
"0DD300047D|1400|XNM2","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047D","1400","XNM2","DL","","2024","08","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240820","Kassel","0DD300047D","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD300047H|1400|BN03","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD300047H","1400","BN03","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240123","Kassel","0DD300047H","BN03","2026-07-17 06:05:41.813636 UTC"
"0DD300047P|1400|XNM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300047P","1400","XNM1","DL","","2024","06","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240605","Kassel","0DD300047P","XNM1","2026-07-17 06:05:41.813636 UTC"
"0DD300048B|1400|XNM2","2026-07-17 02:17:53.120606 UTC","L","2026-07-17 02:17:53.120606 UTC","0DD300048B","1400","XNM2","DL","","2025","03","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20250314","Kassel","0DD300048B","XNM2","2026-07-17 06:05:41.813636 UTC"
"0DD311159B       0340|1400|XDM1","2026-07-17 02:17:22.915108 UTC","L","2026-07-17 02:17:22.915108 UTC","0DD311159B       0340","1400","XDM1","DL","","2024","04","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20240404","Kassel","0DD311159B       0340","XDM1","2026-07-17 06:05:41.813636 UTC"
"0DD300040C|1400|S4M1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040C","1400","S4M1","DL","","2023","02","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20230216","Kassel","0DD300040C","S4M1","2026-07-17 06:05:41.813636 UTC"
"0DD300040D|1400|XDM1","2026-07-17 02:17:32.995343 UTC","L","2026-07-17 02:17:32.995343 UTC","0DD300040D","1400","XDM1","DL","","2022","10","","0","ST","0","0","0","0","0","0","0","0","0","0","0","00000000","20221024","Kassel","0DD300040D","XDM1","2026-07-17 06:05:41.813636 UTC"
