id,description,family,weight_kg,wms_weight_kg,erp_weight_kg,fitment_wms,fitment_erp,storage_class,hazmat,supplier,bin,bin_active,reorder_point,safety_stock
IN-7624-2367,Console module Premium,Interior,8.91,8.91,8.91,RH,RH,ambient,False,SUP-107,HZ-02-08,True,169,39
EL-4836-2368,ECU control module Premium,Electronics,23.56,23.56,23.56,RH,RH,ambient,False,SUP-127,JIS-07-08,True,210,82
CH-8745-2369,Brake line manifold RH,Chassis,21.89,21.89,21.89,LH,LH,ambient,False,SUP-186,B-07-05,True,179,57
CH-7780-2370,Brake line manifold Gen 2,Chassis,9.47,9.47,9.47,RH,RH,ambient,False,SUP-176,Q-04-17,True,137,59
IN-7226-2371,Door trim panel RH,Interior,16.52,16.52,16.52,LH,LH,ambient,False,SUP-199,A-12-11,True,180,60
IN-5101-2372,Door trim panel Gen 2,Interior,21.16,21.16,21.16,LH,LH,ambient,False,SUP-041,HZ-02-11,True,200,59
IN-3814-2373,Console module LH,Interior,23.25,23.25,23.25,RH,RH,ambient,False,SUP-118,Q-04-06,True,115,57
PO-8800-2374,Torque converter Premium,Powertrain,5.57,5.57,5.57,RH,RH,ambient,False,SUP-025,HZ-02-18,True,198,81
FL-2341-2375,Brake fluid reservoir RH,Fluids,21.45,21.45,21.45,RH,RH,ambient,False,SUP-173,Q-04-05,True,73,49
CH-5653-2376,Control arm Gen 2,Chassis,6.1,6.1,6.1,LH,LH,ambient,False,SUP-160,JIS-07-18,True,171,34
CH-9129-2377,Steering knuckle Gen 2,Chassis,1.31,1.31,1.31,LH,LH,ambient,False,SUP-160,JIS-07-11,True,178,66
FL-6799-2378,Coolant additive LH,Fluids,11.16,11.16,11.16,LH,LH,hazmat,True,SUP-139,HZ-02-12,True,168,56
PO-4878-2379,Torque converter RH,Powertrain,0.92,0.92,0.92,RH,RH,ambient,False,SUP-019,A-12-02,True,83,86
IN-4140-2380,Door trim panel Premium,Interior,21.41,21.41,21.41,RH,RH,ambient,False,SUP-156,HZ-02-02,True,63,69
IN-6700-2381,Door trim panel Gen 2,Interior,15.29,15.29,15.29,RH,RH,ambient,False,SUP-127,HZ-02-06,True,72,57
IN-4467-2382,Seat rail LH,Interior,15.1,15.1,15.1,RH,RH,ambient,False,SUP-116,Q-04-17,True,149,58
PO-7533-2383,Gear selector Premium,Powertrain,11.0,11.0,11.0,LH,LH,ambient,False,SUP-175,JIS-07-01,True,121,83
FL-6664-2384,Washer concentrate Premium,Fluids,3.78,3.78,3.78,LH,LH,hazmat,True,SUP-158,JIS-07-10,True,97,41
FL-6475-2385,Coolant additive Gen 2,Fluids,3.24,3.24,3.24,RH,RH,hazmat,True,SUP-125,B-07-17,True,187,36
EL-5714-2386,ECU control module Gen 2,Electronics,0.54,0.54,0.54,RH,RH,ambient,False,SUP-171,JIS-07-16,True,114,50
CH-2642-2387,Brake line manifold RH,Chassis,5.54,5.54,5.54,LH,LH,ambient,False,SUP-086,Q-04-15,True,178,41
PO-2925-2388,Fuel rail Gen 2,Powertrain,21.04,21.04,21.04,LH,LH,ambient,False,SUP-197,A-12-03,True,190,77
EL-1086-2389,Power distribution unit Gen 2,Electronics,5.57,5.57,5.57,RH,RH,ambient,False,SUP-102,B-07-08,True,82,79
PO-8582-2390,Fuel rail Premium,Powertrain,9.1,9.1,9.1,LH,LH,ambient,False,SUP-099,Q-04-18,True,82,66
EL-5360-2391,Camera harness Premium,Electronics,18.3,18.3,18.3,LH,LH,ambient,False,SUP-063,B-07-15,True,82,67
EL-9976-2392,Radar sensor RH,Electronics,11.45,11.45,11.45,RH,RH,ambient,False,SUP-074,JIS-07-02,True,145,90
PO-6266-2393,Clutch actuator RH,Powertrain,0.68,0.68,0.68,LH,LH,ambient,False,SUP-039,A-12-01,True,109,73
FL-4055-2394,Sealant cartridge LH,Fluids,5.08,5.08,5.08,RH,RH,ambient,False,SUP-108,B-07-08,True,215,37
IN-2792-2395,Console module Gen 2,Interior,2.04,2.04,2.04,LH,LH,ambient,False,SUP-005,Q-04-16,True,149,65
CH-4779-2396,Control arm Gen 2,Chassis,8.02,8.02,8.02,LH,LH,ambient,False,SUP-031,B-07-03,True,195,26
EL-9122-2397,Radar sensor LH,Electronics,10.44,10.44,10.44,LH,LH,ambient,False,SUP-073,JIS-07-03,True,107,82
FL-8371-2398,Washer concentrate Premium,Fluids,22.44,22.44,22.44,LH,LH,hazmat,True,SUP-194,B-07-02,True,157,38
IN-6063-2399,Console module Premium,Interior,2.55,2.55,2.55,LH,LH,ambient,False,SUP-052,JIS-07-17,True,92,84
PO-5219-2400,Clutch actuator Premium,Powertrain,11.05,11.05,11.05,RH,RH,ambient,False,SUP-016,HZ-02-01,True,112,62
IN-9163-2401,Door trim panel RH,Interior,23.86,23.86,23.86,RH,RH,ambient,False,SUP-053,JIS-07-07,True,87,52
IN-7193-2402,Wiring harness assembly Gen 2,Interior,4.19,4.19,4.19,RH,RH,ambient,False,SUP-102,JIS-07-10,True,114,56
IN-4139-2403,Seat rail RH,Interior,2.72,2.72,2.72,LH,LH,ambient,False,SUP-198,B-07-14,True,126,61
FL-9062-2404,Brake fluid reservoir Gen 2,Fluids,20.78,20.78,20.78,RH,RH,ambient,False,SUP-182,B-07-13,True,139,86
EL-6171-2405,Camera harness LH,Electronics,9.93,9.93,9.93,RH,RH,ambient,False,SUP-163,Q-04-03,True,78,47
PO-9901-2406,Fuel rail Premium,Powertrain,15.0,15.0,15.0,LH,LH,ambient,False,SUP-135,HZ-02-09,True,167,63
EL-5189-2407,Camera harness LH,Electronics,22.81,22.81,22.81,RH,RH,ambient,False,SUP-035,A-12-14,True,175,62
CH-8766-2408,Brake line manifold Premium,Chassis,7.44,7.44,7.44,RH,RH,ambient,False,SUP-135,JIS-07-17,True,154,74
CH-2241-2409,Wheel carrier Premium,Chassis,18.86,18.86,18.86,LH,LH,ambient,False,SUP-085,A-12-06,True,133,34
FL-6275-2410,Coolant additive LH,Fluids,11.66,11.66,11.66,LH,LH,ambient,False,SUP-027,HZ-02-11,True,113,27
EL-3582-2411,Power distribution unit Gen 2,Electronics,6.09,6.09,6.09,RH,RH,ambient,False,SUP-045,HZ-02-07,True,183,42
EL-6417-2412,Power distribution unit Premium,Electronics,16.07,16.07,16.07,RH,RH,ambient,False,SUP-135,A-12-01,True,153,73
IN-8199-2413,Wiring harness assembly Gen 2,Interior,12.16,12.16,12.16,RH,RH,ambient,False,SUP-142,HZ-02-16,True,128,47
CH-5391-2414,Control arm RH,Chassis,7.42,7.42,7.42,LH,LH,ambient,False,SUP-161,Q-04-13,True,117,58
FL-9870-2415,Brake fluid reservoir RH,Fluids,10.19,10.19,10.19,LH,LH,hazmat,True,SUP-089,HZ-02-14,True,64,30
CH-9609-2416,Wheel carrier Premium,Chassis,1.16,1.16,1.16,RH,RH,ambient,False,SUP-180,B-07-12,True,87,84
PO-4271-2417,Fuel rail Premium,Powertrain,3.17,3.17,3.17,RH,RH,ambient,False,SUP-058,HZ-02-18,True,71,80
FL-7049-2418,Coolant additive LH,Fluids,7.66,7.66,7.66,RH,RH,ambient,False,SUP-024,B-07-13,True,122,35
FL-2080-2419,Brake fluid reservoir Premium,Fluids,14.21,14.21,14.21,LH,LH,ambient,False,SUP-014,HZ-02-06,True,187,47
CH-5602-2420,Steering knuckle Premium,Chassis,8.22,8.22,8.22,RH,RH,ambient,False,SUP-045,B-07-01,True,163,82
FL-8049-2421,Coolant additive LH,Fluids,23.13,23.13,23.13,RH,RH,ambient,False,SUP-081,Q-04-12,True,161,46
FL-1275-2422,Washer concentrate Premium,Fluids,0.61,0.61,0.61,LH,LH,ambient,False,SUP-148,JIS-07-05,True,74,67
EL-6827-2423,Radar sensor LH,Electronics,5.34,5.34,5.34,RH,RH,ambient,False,SUP-040,Q-04-01,True,191,67
IN-5931-2424,Seat rail Premium,Interior,21.1,21.1,21.1,RH,RH,ambient,False,SUP-004,HZ-02-03,True,215,54
IN-8951-2425,Door trim panel RH,Interior,14.73,14.73,14.73,LH,LH,ambient,False,SUP-086,A-12-01,True,80,75
CH-7591-2426,Control arm Premium,Chassis,18.8,18.8,18.8,RH,RH,ambient,False,SUP-127,Q-04-12,True,87,46
FL-1813-2427,Sealant cartridge Gen 2,Fluids,5.08,5.08,5.08,RH,RH,hazmat,True,SUP-011,Q-04-18,True,202,54
PO-9060-2428,Torque converter LH,Powertrain,21.88,21.88,21.88,LH,LH,ambient,False,SUP-038,B-07-14,True,129,86
CH-9167-2429,Control arm Gen 2,Chassis,21.33,21.33,21.33,LH,LH,ambient,False,SUP-175,B-07-17,True,188,48
IN-5587-2430,Wiring harness assembly LH,Interior,6.16,6.16,6.16,RH,RH,ambient,False,SUP-064,A-12-11,True,85,72
PO-7265-2431,Fuel rail RH,Powertrain,16.0,16.0,16.0,LH,LH,ambient,False,SUP-096,B-07-15,True,66,41
PO-8540-2432,Clutch actuator Gen 2,Powertrain,3.83,3.83,3.83,LH,LH,ambient,False,SUP-091,HZ-02-15,True,160,86
EL-2889-2433,Camera harness Premium,Electronics,21.67,21.67,21.67,RH,RH,ambient,False,SUP-136,JIS-07-11,True,148,75
PO-7604-2434,Clutch actuator LH,Powertrain,5.52,5.52,5.52,LH,LH,ambient,False,SUP-064,HZ-02-02,True,141,31
EL-5722-2435,ECU control module Gen 2,Electronics,14.52,14.52,14.52,LH,LH,ambient,False,SUP-091,A-12-08,True,147,73
IN-7312-2436,Wiring harness assembly Gen 2,Interior,4.2,4.2,4.2,RH,RH,ambient,False,SUP-175,Q-04-11,True,191,47
IN-4586-2437,Wiring harness assembly Premium,Interior,16.94,16.94,16.94,RH,RH,ambient,False,SUP-022,A-12-06,True,132,80
EL-4022-2438,Radar sensor Premium,Electronics,20.01,20.01,20.01,RH,RH,ambient,False,SUP-194,B-07-11,True,188,28
FL-7094-2439,Sealant cartridge Gen 2,Fluids,9.48,9.48,9.48,LH,LH,hazmat,True,SUP-100,A-12-02,True,88,82
EL-2994-2440,ECU control module Premium,Electronics,16.85,16.85,16.85,LH,LH,ambient,False,SUP-175,A-12-06,True,105,88
PO-4324-2441,Clutch actuator LH,Powertrain,4.06,4.06,4.06,LH,LH,ambient,False,SUP-185,HZ-02-16,True,144,44
EL-3204-2442,Camera harness Premium,Electronics,9.6,9.6,9.6,LH,LH,ambient,False,SUP-092,B-07-01,True,115,76
CH-6493-2443,Control arm RH,Chassis,6.17,6.17,6.17,LH,LH,ambient,False,SUP-148,Q-04-12,True,98,42
IN-1565-2444,Door trim panel Gen 2,Interior,9.6,9.6,9.6,LH,LH,ambient,False,SUP-062,Q-04-15,True,172,75
CH-2923-2445,Wheel carrier Gen 2,Chassis,13.34,13.34,13.34,LH,LH,ambient,False,SUP-101,B-07-07,True,131,58
PO-6811-2446,Torque converter RH,Powertrain,11.39,11.39,11.39,RH,RH,ambient,False,SUP-061,Q-04-12,True,153,53
PO-5904-2447,Torque converter LH,Powertrain,8.55,8.55,8.55,LH,LH,ambient,False,SUP-193,B-07-12,True,207,71
CH-2421-2448,Wheel carrier RH,Chassis,1.03,1.03,1.03,LH,LH,ambient,False,SUP-070,B-07-02,True,69,56
CH-2835-2449,Control arm Gen 2,Chassis,11.05,11.05,11.05,RH,RH,ambient,False,SUP-071,JIS-07-14,True,65,46
PO-6353-2450,Clutch actuator RH,Powertrain,19.96,19.96,19.96,RH,RH,ambient,False,SUP-180,HZ-02-16,True,116,68
EL-9644-2451,ECU control module LH,Electronics,19.5,19.5,19.5,LH,LH,ambient,False,SUP-092,A-12-10,True,192,80
PO-8514-2452,Torque converter RH,Powertrain,4.96,4.96,4.96,RH,RH,ambient,False,SUP-158,B-07-08,True,142,41
IN-2495-2453,Door trim panel Gen 2,Interior,14.72,14.72,14.72,LH,LH,ambient,False,SUP-148,Q-04-12,True,154,38
IN-4507-2454,Console module Premium,Interior,2.78,2.78,2.78,RH,RH,ambient,False,SUP-053,HZ-02-11,True,191,43
FL-4343-2455,Sealant cartridge Premium,Fluids,18.12,18.12,18.12,LH,LH,hazmat,True,SUP-033,B-07-17,True,156,78
CH-3152-2456,Control arm RH,Chassis,15.77,15.77,15.77,LH,LH,ambient,False,SUP-080,Q-04-13,True,91,33
FL-7671-2457,Brake fluid reservoir LH,Fluids,19.79,19.79,19.79,RH,RH,hazmat,True,SUP-195,JIS-07-08,True,152,58
FL-6981-2458,Coolant additive LH,Fluids,6.77,6.77,6.77,RH,RH,ambient,False,SUP-169,HZ-02-13,True,100,72
IN-3621-2459,Wiring harness assembly Premium,Interior,13.68,13.68,13.68,RH,RH,ambient,False,SUP-091,B-07-15,True,112,71
EL-9154-2460,Radar sensor RH,Electronics,13.43,13.43,13.43,RH,RH,ambient,False,SUP-142,A-12-16,True,108,88
EL-4604-2461,Camera harness LH,Electronics,11.05,11.05,11.05,RH,RH,ambient,False,SUP-015,B-07-07,True,82,37
FL-7878-2462,Brake fluid reservoir Premium,Fluids,21.03,21.03,21.03,RH,RH,hazmat,True,SUP-155,A-12-05,True,216,87
PO-8691-2463,Fuel rail RH,Powertrain,2.06,2.06,2.06,LH,LH,ambient,False,SUP-142,Q-04-13,True,146,26
IN-4662-2464,Console module Gen 2,Interior,7.67,7.67,7.67,LH,LH,ambient,False,SUP-157,B-07-09,True,185,45
FL-1577-2465,Washer concentrate LH,Fluids,10.67,10.67,10.67,RH,RH,ambient,False,SUP-177,B-07-16,True,108,46
CH-1380-2466,Brake line manifold LH,Chassis,7.7,7.7,7.7,LH,LH,ambient,False,SUP-053,B-07-11,True,129,53
FL-7221-2467,Brake fluid reservoir LH,Fluids,14.48,14.48,14.48,LH,LH,ambient,False,SUP-107,Q-04-10,True,70,58
PO-6364-2468,Gear selector LH,Powertrain,20.81,20.81,20.81,RH,RH,ambient,False,SUP-138,A-12-14,True,88,60
FL-5878-2469,Washer concentrate Premium,Fluids,5.83,5.83,5.83,RH,RH,hazmat,True,SUP-112,Q-04-14,True,159,45
PO-9295-2470,Clutch actuator Gen 2,Powertrain,9.59,9.59,9.59,RH,RH,ambient,False,SUP-017,JIS-07-12,True,189,73
FL-9913-2471,Washer concentrate Premium,Fluids,11.85,11.85,11.85,LH,LH,ambient,False,SUP-196,HZ-02-04,True,173,34
CH-4130-2472,Control arm Premium,Chassis,16.27,16.27,16.27,RH,RH,ambient,False,SUP-019,A-12-07,True,180,77
PO-8115-2473,Clutch actuator LH,Powertrain,1.18,1.18,1.18,LH,LH,ambient,False,SUP-006,JIS-07-16,True,102,84
FL-3019-2474,Sealant cartridge Premium,Fluids,2.04,2.04,2.04,RH,RH,ambient,False,SUP-173,HZ-02-04,True,218,53
EL-6735-2475,Power distribution unit Premium,Electronics,10.28,10.28,10.28,RH,RH,ambient,False,SUP-040,HZ-02-11,True,204,41
FL-4784-2476,Sealant cartridge RH,Fluids,23.24,23.24,23.24,LH,LH,hazmat,True,SUP-103,A-12-05,True,135,27
CH-1430-2477,Wheel carrier RH,Chassis,0.92,0.92,0.92,RH,RH,ambient,False,SUP-155,JIS-07-16,True,155,48
IN-6849-2478,Seat rail LH,Interior,11.01,11.01,11.01,LH,LH,ambient,False,SUP-032,JIS-07-17,True,185,77
EL-1085-2479,Camera harness RH,Electronics,17.94,17.94,17.94,LH,LH,ambient,False,SUP-102,HZ-02-17,True,167,26
IN-6343-2480,Wiring harness assembly RH,Interior,5.17,5.17,5.17,RH,RH,ambient,False,SUP-200,HZ-02-05,True,108,70
IN-2600-2481,Door trim panel LH,Interior,10.95,10.95,10.95,LH,LH,ambient,False,SUP-024,A-12-16,True,63,28
PO-2105-2482,Gear selector LH,Powertrain,6.94,6.94,6.94,RH,RH,ambient,False,SUP-152,HZ-02-01,True,162,62
PO-4932-2483,Gear selector LH,Powertrain,19.25,19.25,19.25,LH,LH,ambient,False,SUP-030,JIS-07-04,True,195,85
IN-8287-2484,Seat rail LH,Interior,12.74,12.74,12.74,RH,RH,ambient,False,SUP-180,HZ-02-14,True,143,87
EL-5517-2485,Camera harness Gen 2,Electronics,12.01,12.01,12.01,RH,RH,ambient,False,SUP-112,A-12-12,True,75,74
EL-9448-2486,Power distribution unit LH,Electronics,17.93,17.93,17.93,RH,RH,ambient,False,SUP-163,HZ-02-03,True,163,47
IN-4763-2487,Console module LH,Interior,2.33,2.33,2.33,RH,RH,ambient,False,SUP-083,A-12-06,True,60,36
CH-2123-2488,Wheel carrier LH,Chassis,1.31,1.31,1.31,LH,LH,ambient,False,SUP-105,Q-04-14,True,126,28
CH-6640-2489,Brake line manifold Premium,Chassis,14.02,14.02,14.02,LH,LH,ambient,False,SUP-019,A-12-11,True,117,74
PO-1869-2490,Clutch actuator Gen 2,Powertrain,14.56,14.56,14.56,RH,RH,ambient,False,SUP-150,HZ-02-11,True,97,68
CH-2081-2491,Control arm RH,Chassis,6.07,6.07,6.07,RH,RH,ambient,False,SUP-121,JIS-07-10,True,151,58
IN-4928-2492,Console module Gen 2,Interior,3.03,3.03,3.03,RH,RH,ambient,False,SUP-191,HZ-02-18,True,194,38
PO-8621-2493,Fuel rail RH,Powertrain,0.45,0.45,0.45,LH,LH,ambient,False,SUP-153,B-07-04,True,193,39
FL-4269-2494,Brake fluid reservoir LH,Fluids,17.26,17.26,17.26,RH,RH,ambient,False,SUP-036,JIS-07-17,True,194,57
PO-8721-2495,Torque converter Gen 2,Powertrain,14.92,14.92,14.92,LH,LH,ambient,False,SUP-200,B-07-03,True,214,76
FL-9784-2496,Brake fluid reservoir RH,Fluids,19.07,19.07,19.07,RH,RH,ambient,False,SUP-145,JIS-07-15,True,80,42
EL-6386-2497,ECU control module Gen 2,Electronics,22.93,22.93,22.93,LH,LH,ambient,False,SUP-068,B-07-07,True,209,69
PO-5415-2498,Clutch actuator LH,Powertrain,3.77,3.77,3.77,LH,LH,ambient,False,SUP-024,HZ-02-17,True,167,29
CH-8674-2499,Steering knuckle RH,Chassis,14.41,14.41,14.41,RH,RH,ambient,False,SUP-112,Q-04-11,True,82,30
CH-7604-2500,Brake line manifold LH,Chassis,14.57,14.57,14.57,LH,LH,ambient,False,SUP-052,JIS-07-03,True,169,83
PO-1181-2501,Fuel rail Gen 2,Powertrain,7.79,7.79,7.79,RH,RH,ambient,False,SUP-073,A-12-05,True,118,41
CH-1782-2502,Control arm Gen 2,Chassis,23.77,23.77,23.77,RH,RH,ambient,False,SUP-160,B-07-03,True,113,46
FL-7830-2503,Sealant cartridge LH,Fluids,12.92,12.92,12.92,RH,RH,hazmat,True,SUP-058,HZ-02-06,True,173,46
EL-4701-2504,Camera harness LH,Electronics,5.41,5.41,5.41,RH,RH,ambient,False,SUP-009,A-12-13,True,213,26
FL-5196-2505,Washer concentrate LH,Fluids,11.54,11.54,11.54,LH,LH,hazmat,True,SUP-140,Q-04-05,True,170,29
FL-2009-2506,Brake fluid reservoir Gen 2,Fluids,6.55,6.55,6.55,LH,LH,ambient,False,SUP-055,A-12-07,True,168,68
EL-3844-2507,ECU control module Gen 2,Electronics,1.91,1.91,1.91,LH,LH,ambient,False,SUP-025,JIS-07-07,True,186,85
IN-2829-2508,Console module LH,Interior,12.52,12.52,12.52,RH,RH,ambient,False,SUP-187,B-07-16,True,77,88
PO-7318-2509,Fuel rail Gen 2,Powertrain,17.52,17.52,17.52,RH,RH,ambient,False,SUP-104,HZ-02-18,True,206,83
FL-9798-2510,Brake fluid reservoir RH,Fluids,24.06,24.06,24.06,LH,LH,ambient,False,SUP-167,JIS-07-08,True,211,54
CH-6731-2511,Steering knuckle Premium,Chassis,7.64,7.64,7.64,RH,RH,ambient,False,SUP-165,A-12-06,True,63,81
PO-9051-2512,Clutch actuator Gen 2,Powertrain,4.22,4.22,4.22,RH,RH,ambient,False,SUP-191,JIS-07-05,True,91,60
FL-1729-2513,Sealant cartridge LH,Fluids,3.25,3.25,3.25,RH,RH,hazmat,True,SUP-001,JIS-07-04,True,182,36
CH-1134-2514,Brake line manifold Gen 2,Chassis,10.77,10.77,10.77,RH,RH,ambient,False,SUP-138,HZ-02-11,True,212,73
IN-6121-2515,Seat rail Premium,Interior,15.18,15.18,15.18,LH,LH,ambient,False,SUP-195,JIS-07-02,True,215,89
IN-1035-2516,Console module RH,Interior,13.51,13.51,13.51,LH,LH,ambient,False,SUP-115,HZ-02-15,True,78,52
PO-8164-2517,Clutch actuator Gen 2,Powertrain,1.12,1.12,1.12,LH,LH,ambient,False,SUP-011,HZ-02-09,True,173,36
FL-6411-2518,Brake fluid reservoir Gen 2,Fluids,10.15,10.15,10.15,RH,RH,hazmat,True,SUP-128,A-12-12,True,203,46
PO-7547-2519,Gear selector LH,Powertrain,13.99,13.99,13.99,LH,LH,ambient,False,SUP-025,HZ-02-08,True,129,87
IN-6834-2520,Seat rail LH,Interior,12.51,12.51,12.51,LH,LH,ambient,False,SUP-187,Q-04-13,True,174,66
FL-9090-2521,Washer concentrate Gen 2,Fluids,12.04,12.04,12.04,LH,LH,ambient,False,SUP-194,Q-04-15,True,158,67
IN-2806-2522,Door trim panel Premium,Interior,13.65,13.65,13.65,LH,LH,ambient,False,SUP-076,B-07-01,True,149,34
FL-1397-2523,Brake fluid reservoir LH,Fluids,6.51,6.51,6.51,LH,LH,ambient,False,SUP-059,HZ-02-01,True,102,78
FL-7880-2524,Coolant additive LH,Fluids,8.71,8.71,8.71,RH,RH,ambient,False,SUP-008,B-07-05,True,94,46
IN-2321-2525,Door trim panel RH,Interior,14.94,14.94,14.94,RH,RH,ambient,False,SUP-137,A-12-13,True,65,43
EL-7742-2526,Power distribution unit Gen 2,Electronics,17.04,17.04,17.04,RH,RH,ambient,False,SUP-090,B-07-02,True,220,50
FL-1977-2527,Washer concentrate RH,Fluids,22.82,22.82,22.82,RH,RH,hazmat,True,SUP-118,JIS-07-03,True,166,83
FL-4315-2528,Washer concentrate RH,Fluids,6.55,6.55,6.55,LH,LH,ambient,False,SUP-062,HZ-02-16,True,133,61
IN-7174-2529,Wiring harness assembly LH,Interior,12.21,12.21,12.21,LH,LH,ambient,False,SUP-036,HZ-02-11,True,144,71
IN-6929-2530,Seat rail RH,Interior,4.6,4.6,4.6,RH,RH,ambient,False,SUP-003,B-07-12,True,115,68
CH-3036-2531,Steering knuckle RH,Chassis,8.74,8.74,8.74,LH,LH,ambient,False,SUP-010,JIS-07-06,True,150,65
EL-9005-2532,ECU control module LH,Electronics,10.95,10.95,10.95,LH,LH,ambient,False,SUP-119,HZ-02-11,True,147,83
CH-1664-2533,Control arm Gen 2,Chassis,5.49,5.49,5.49,LH,LH,ambient,False,SUP-103,A-12-07,True,156,50
CH-5254-2534,Brake line manifold Gen 2,Chassis,20.59,20.59,20.59,RH,RH,ambient,False,SUP-181,B-07-03,True,100,28
CH-5230-2535,Control arm Premium,Chassis,4.55,4.55,4.55,LH,LH,ambient,False,SUP-120,B-07-16,True,140,60
PO-9020-2536,Gear selector LH,Powertrain,19.56,19.56,19.56,LH,LH,ambient,False,SUP-121,Q-04-04,True,67,85
FL-9710-2537,Sealant cartridge LH,Fluids,12.13,12.13,12.13,LH,LH,hazmat,True,SUP-100,B-07-15,True,177,26
IN-2679-2538,Door trim panel Premium,Interior,2.98,2.98,2.98,RH,RH,ambient,False,SUP-174,Q-04-12,True,80,65
PO-8488-2539,Fuel rail LH,Powertrain,3.4,3.4,3.4,RH,RH,ambient,False,SUP-088,A-12-17,True,165,51
IN-2343-2540,Door trim panel Premium,Interior,22.27,22.27,22.27,RH,RH,ambient,False,SUP-081,HZ-02-07,True,129,64
EL-8951-2541,Radar sensor Premium,Electronics,14.7,14.7,14.7,RH,RH,ambient,False,SUP-141,A-12-02,True,137,61
FL-5030-2542,Brake fluid reservoir Premium,Fluids,18.24,18.24,18.24,RH,RH,ambient,False,SUP-079,HZ-02-12,True,172,56
EL-6789-2543,Radar sensor Premium,Electronics,17.75,17.75,17.75,RH,RH,ambient,False,SUP-195,A-12-05,True,119,52
EL-2299-2544,Camera harness Gen 2,Electronics,19.51,19.51,19.51,RH,RH,ambient,False,SUP-103,A-12-14,True,166,29
EL-6613-2545,ECU control module Premium,Electronics,9.9,9.9,9.9,LH,LH,ambient,False,SUP-168,HZ-02-10,True,110,77
EL-8877-2546,Power distribution unit Premium,Electronics,6.91,6.91,6.91,RH,RH,ambient,False,SUP-143,HZ-02-15,True,85,87
FL-7528-2547,Coolant additive LH,Fluids,16.53,16.53,16.53,LH,LH,ambient,False,SUP-063,B-07-16,True,138,53
PO-6374-2548,Clutch actuator Premium,Powertrain,15.59,15.59,15.59,RH,RH,ambient,False,SUP-017,JIS-07-11,True,214,47
EL-7570-2549,Camera harness Gen 2,Electronics,4.57,4.57,4.57,RH,RH,ambient,False,SUP-083,HZ-02-16,True,150,66
CH-8849-2550,Control arm RH,Chassis,15.23,15.23,15.23,RH,RH,ambient,False,SUP-014,A-12-15,True,84,83
CH-5836-2551,Wheel carrier LH,Chassis,6.93,6.93,6.93,LH,LH,ambient,False,SUP-135,Q-04-13,True,167,68
EL-7448-2552,Camera harness RH,Electronics,14.72,14.72,14.72,LH,LH,ambient,False,SUP-141,Q-04-06,True,168,80
CH-5027-2553,Control arm RH,Chassis,23.2,23.2,23.2,LH,LH,ambient,False,SUP-117,A-12-13,True,93,69
IN-6067-2554,Console module LH,Interior,14.37,14.37,14.37,LH,LH,ambient,False,SUP-099,Q-04-10,True,195,74
EL-4355-2555,Radar sensor Premium,Electronics,5.06,5.06,5.06,LH,LH,ambient,False,SUP-018,B-07-13,True,206,58
CH-3443-2556,Control arm RH,Chassis,22.67,22.67,22.67,RH,RH,ambient,False,SUP-112,HZ-02-03,True,75,77
EL-5052-2557,Camera harness Premium,Electronics,21.7,21.7,21.7,LH,LH,ambient,False,SUP-020,JIS-07-06,True,131,37
FL-8466-2558,Brake fluid reservoir Gen 2,Fluids,23.55,23.55,23.55,RH,RH,hazmat,True,SUP-005,A-12-17,True,78,67
PO-8862-2559,Torque converter Premium,Powertrain,0.77,0.77,0.77,RH,RH,ambient,False,SUP-163,B-07-02,True,124,29
EL-4135-2560,ECU control module LH,Electronics,12.17,12.17,12.17,RH,RH,ambient,False,SUP-183,B-07-16,True,112,26
CH-1574-2561,Brake line manifold RH,Chassis,15.06,15.06,15.06,RH,RH,ambient,False,SUP-152,JIS-07-12,True,140,60
FL-1649-2562,Coolant additive Premium,Fluids,21.33,21.33,21.33,RH,RH,ambient,False,SUP-200,HZ-02-18,True,204,38
FL-7019-2563,Sealant cartridge Premium,Fluids,12.98,12.98,12.98,RH,RH,ambient,False,SUP-005,A-12-04,True,216,75
FL-2250-2564,Washer concentrate Premium,Fluids,4.07,4.07,4.07,LH,LH,ambient,False,SUP-109,B-07-18,True,142,34
PO-1660-2565,Torque converter LH,Powertrain,10.74,10.74,10.74,RH,RH,ambient,False,SUP-169,B-07-08,True,179,82
FL-6155-2566,Sealant cartridge Premium,Fluids,17.32,17.32,17.32,LH,LH,hazmat,True,SUP-062,HZ-02-18,True,218,86
FL-4620-2567,Brake fluid reservoir RH,Fluids,22.84,22.84,22.84,RH,RH,hazmat,True,SUP-040,JIS-07-01,True,84,33
PO-6461-2568,Gear selector LH,Powertrain,3.75,3.75,3.75,LH,LH,ambient,False,SUP-138,Q-04-15,True,131,30
FL-1092-2569,Coolant additive RH,Fluids,24.46,24.46,24.46,RH,RH,hazmat,True,SUP-047,Q-04-08,True,186,37
IN-5595-2570,Seat rail RH,Interior,21.52,21.52,21.52,LH,LH,ambient,False,SUP-113,B-07-10,True,139,36
EL-6429-2571,Camera harness Premium,Electronics,11.57,11.57,11.57,RH,RH,ambient,False,SUP-097,HZ-02-08,True,62,83
IN-5190-2572,Console module Premium,Interior,3.09,3.09,3.09,RH,RH,ambient,False,SUP-183,A-12-09,True,195,82
