id,supplier,location,overdue_hours
KLT-010067,SUP-100,WH-01,0
KLT-010068,SUP-122,WH-01,0
KLT-010069,SUP-125,WH-01,0
KLT-010070,SUP-017,WH-01,0
KLT-010071,SUP-028,WH-02,0
KLT-010072,SUP-164,Carrier,0
KLT-010073,SUP-182,Carrier,0
KLT-010074,SUP-025,Carrier,0
KLT-010075,SUP-133,WH-02,0
KLT-010076,SUP-017,WH-02,0
KLT-010077,SUP-142,Carrier,0
KLT-010078,SUP-023,Supplier,0
KLT-010079,SUP-193,WH-01,0
KLT-010080,SUP-152,WH-02,0
KLT-010081,SUP-105,WH-01,0
KLT-010082,SUP-163,Carrier,0
KLT-010083,SUP-012,Supplier,0
KLT-010084,SUP-121,WH-01,0
KLT-010085,SUP-024,Supplier,0
KLT-010086,SUP-097,Supplier,0
KLT-010087,SUP-167,Supplier,0
KLT-010088,SUP-200,Carrier,0
KLT-010089,SUP-001,Supplier,0
KLT-010090,SUP-012,WH-02,0
KLT-010091,SUP-011,Carrier,0
KLT-010092,SUP-148,WH-01,0
KLT-010093,SUP-154,Carrier,0
KLT-010094,SUP-141,WH-01,0
KLT-010095,SUP-124,WH-01,0
KLT-010096,SUP-079,Supplier,0
KLT-010097,SUP-014,Carrier,0
KLT-010098,SUP-177,Supplier,0
KLT-010099,SUP-186,WH-02,0
KLT-010100,SUP-191,WH-02,0
KLT-010101,SUP-099,WH-01,0
KLT-010102,SUP-157,WH-02,0
KLT-010103,SUP-183,Supplier,0
KLT-010104,SUP-008,Supplier,0
KLT-010105,SUP-028,Supplier,0
KLT-010106,SUP-099,WH-01,0
KLT-010107,SUP-034,Supplier,0
KLT-010108,SUP-195,WH-02,0
KLT-010109,SUP-148,WH-02,0
KLT-010110,SUP-088,WH-01,0
KLT-010111,SUP-118,WH-01,0
KLT-010112,SUP-109,WH-02,0
KLT-010113,SUP-079,Supplier,0
KLT-010114,SUP-002,WH-02,0
KLT-010115,SUP-150,WH-02,0
KLT-010116,SUP-081,Carrier,0
KLT-010117,SUP-043,Carrier,0
KLT-010118,SUP-014,Supplier,0
KLT-010119,SUP-094,WH-02,0
KLT-010120,SUP-015,Supplier,0
KLT-010121,SUP-008,WH-02,0
KLT-010122,SUP-131,WH-01,0
KLT-010123,SUP-148,Carrier,0
KLT-010124,SUP-148,Carrier,0
KLT-010125,SUP-077,Supplier,0
KLT-010126,SUP-019,WH-02,0
KLT-010127,SUP-046,WH-02,0
KLT-010128,SUP-052,Carrier,0
KLT-010129,SUP-059,Carrier,0
KLT-010130,SUP-152,WH-01,0
KLT-010131,SUP-072,Carrier,0
KLT-010132,SUP-113,Carrier,0
KLT-010133,SUP-078,Carrier,0
KLT-010134,SUP-079,WH-02,0
KLT-010135,SUP-117,WH-02,0
KLT-010136,SUP-030,WH-01,0
KLT-010137,SUP-158,Supplier,0
KLT-010138,SUP-189,Supplier,0
KLT-010139,SUP-024,Carrier,0
KLT-010140,SUP-174,WH-02,0
KLT-010141,SUP-156,Carrier,0
KLT-010142,SUP-180,Supplier,0
KLT-010143,SUP-133,WH-01,0
KLT-010144,SUP-090,WH-01,0
KLT-010145,SUP-105,WH-01,0
KLT-010146,SUP-194,WH-02,0
KLT-010147,SUP-033,WH-02,0
KLT-010148,SUP-102,WH-02,0
KLT-010149,SUP-154,Carrier,0
KLT-010150,SUP-037,Carrier,0
KLT-010151,SUP-029,WH-01,0
KLT-010152,SUP-151,WH-02,0
KLT-010153,SUP-115,WH-02,0
KLT-010154,SUP-107,Supplier,0
KLT-010155,SUP-108,Supplier,0
KLT-010156,SUP-019,WH-01,0
KLT-010157,SUP-179,Supplier,0
KLT-010158,SUP-038,WH-01,0
KLT-010159,SUP-151,Supplier,0
KLT-010160,SUP-189,Supplier,0
KLT-010161,SUP-174,WH-01,0
KLT-010162,SUP-132,WH-01,0
KLT-010163,SUP-107,WH-01,0
KLT-010164,SUP-056,Carrier,0
KLT-010165,SUP-174,WH-01,0
KLT-010166,SUP-149,WH-01,0
KLT-010167,SUP-118,WH-02,0
KLT-010168,SUP-080,WH-02,0
KLT-010169,SUP-181,WH-02,0
KLT-010170,SUP-040,WH-01,0
KLT-010171,SUP-070,Supplier,0
KLT-010172,SUP-047,WH-01,0
KLT-010173,SUP-007,WH-02,0
KLT-010174,SUP-029,WH-01,0
KLT-010175,SUP-158,Carrier,0
KLT-010176,SUP-010,WH-02,0
KLT-010177,SUP-086,WH-02,0
KLT-010178,SUP-108,WH-02,0
KLT-010179,SUP-174,WH-01,0
KLT-010180,SUP-131,WH-01,0
KLT-010181,SUP-094,WH-01,0
KLT-010182,SUP-111,Supplier,0
KLT-010183,SUP-031,WH-01,0
KLT-010184,SUP-187,Carrier,0
KLT-010185,SUP-043,Carrier,0
KLT-010186,SUP-047,WH-02,0
KLT-010187,SUP-017,Supplier,0
KLT-010188,SUP-156,Carrier,0
KLT-010189,SUP-167,Carrier,0
KLT-010190,SUP-137,WH-01,0
KLT-010191,SUP-062,WH-02,0
KLT-010192,SUP-057,Supplier,0
KLT-010193,SUP-104,WH-02,0
KLT-010194,SUP-124,WH-02,0
KLT-010195,SUP-063,WH-02,0
KLT-010196,SUP-088,Carrier,0
KLT-010197,SUP-068,WH-01,0
KLT-010198,SUP-031,WH-01,0
KLT-010199,SUP-012,WH-01,0
KLT-010200,SUP-027,Supplier,0
KLT-010201,SUP-182,Supplier,0
KLT-010202,SUP-198,Supplier,0
KLT-010203,SUP-051,Carrier,0
KLT-010204,SUP-158,Carrier,0
KLT-010205,SUP-007,Supplier,0
KLT-010206,SUP-127,Supplier,0
KLT-010207,SUP-170,Carrier,0
KLT-010208,SUP-193,WH-01,0
KLT-010209,SUP-052,Carrier,0
KLT-010210,SUP-119,WH-02,0
KLT-010211,SUP-083,Carrier,0
KLT-010212,SUP-017,Supplier,0
KLT-010213,SUP-146,WH-01,0
KLT-010214,SUP-037,WH-01,0
KLT-010215,SUP-111,WH-01,0
KLT-010216,SUP-003,WH-02,0
KLT-010217,SUP-068,Supplier,0
KLT-010218,SUP-013,Carrier,0
KLT-010219,SUP-075,WH-01,0
KLT-010220,SUP-110,WH-02,0
KLT-010221,SUP-144,Carrier,0
KLT-010222,SUP-046,Carrier,0
KLT-010223,SUP-164,Carrier,0
KLT-010224,SUP-187,Carrier,0
KLT-010225,SUP-032,WH-01,0
KLT-010226,SUP-031,Carrier,0
KLT-010227,SUP-193,Carrier,0
KLT-010228,SUP-133,WH-02,0
KLT-010229,SUP-153,WH-01,0
KLT-010230,SUP-154,Carrier,0
KLT-010231,SUP-020,WH-01,0
KLT-010232,SUP-104,WH-02,0
KLT-010233,SUP-138,WH-01,0
KLT-010234,SUP-175,Carrier,0
KLT-010235,SUP-031,WH-01,0
KLT-010236,SUP-169,Carrier,0
KLT-010237,SUP-026,WH-02,0
KLT-010238,SUP-062,WH-01,0
KLT-010239,SUP-079,WH-01,0
KLT-010240,SUP-010,WH-01,0
KLT-010241,SUP-075,WH-01,0
KLT-010242,SUP-149,Supplier,0
KLT-010243,SUP-074,WH-02,0
KLT-010244,SUP-044,Carrier,0
KLT-010245,SUP-186,Supplier,0
KLT-010246,SUP-162,WH-01,0
KLT-010247,SUP-169,Carrier,0
KLT-010248,SUP-041,Supplier,0
KLT-010249,SUP-107,WH-01,0
KLT-010250,SUP-080,Carrier,0
KLT-010251,SUP-057,WH-01,0
KLT-010252,SUP-118,WH-01,0
KLT-010253,SUP-007,Supplier,0
KLT-010254,SUP-016,Supplier,0
KLT-010255,SUP-011,Carrier,0
KLT-010256,SUP-119,Supplier,0
KLT-010257,SUP-180,Carrier,0
KLT-010258,SUP-123,Supplier,0
KLT-010259,SUP-111,WH-01,0
KLT-010260,SUP-186,Carrier,0
KLT-010261,SUP-122,Carrier,0
KLT-010262,SUP-200,Supplier,0
KLT-010263,SUP-001,WH-01,0
KLT-010264,SUP-086,WH-02,0
KLT-010265,SUP-176,Carrier,0
KLT-010266,SUP-199,Carrier,0
KLT-010267,SUP-146,Supplier,0
KLT-010268,SUP-112,WH-01,0
KLT-010269,SUP-128,Carrier,0
KLT-010270,SUP-154,Supplier,0
KLT-010271,SUP-166,WH-01,0
KLT-010272,SUP-092,Supplier,0
KLT-010273,SUP-052,Supplier,0
KLT-010274,SUP-003,WH-01,0
KLT-010275,SUP-031,WH-02,0
KLT-010276,SUP-193,WH-01,0
KLT-010277,SUP-092,Supplier,0
KLT-010278,SUP-010,Carrier,0
KLT-010279,SUP-033,WH-01,0
KLT-010280,SUP-165,Carrier,0
KLT-010281,SUP-106,Supplier,0
KLT-010282,SUP-071,Supplier,0
KLT-010283,SUP-196,WH-02,0
KLT-010284,SUP-091,WH-02,0
KLT-010285,SUP-001,Carrier,0
KLT-010286,SUP-009,Supplier,0
KLT-010287,SUP-200,Supplier,0
KLT-010288,SUP-024,Supplier,0
KLT-010289,SUP-106,Supplier,0
KLT-010290,SUP-189,Carrier,0
KLT-010291,SUP-086,WH-01,0
KLT-010292,SUP-008,WH-02,0
KLT-010293,SUP-033,Supplier,0
KLT-010294,SUP-189,Supplier,0
KLT-010295,SUP-099,Supplier,0
KLT-010296,SUP-162,Supplier,0
KLT-010297,SUP-080,Supplier,0
KLT-010298,SUP-039,WH-01,0
KLT-010299,SUP-004,WH-01,0
KLT-010300,SUP-079,WH-02,0
KLT-010301,SUP-110,WH-01,0
KLT-010302,SUP-151,WH-01,0
KLT-010303,SUP-083,WH-02,0
KLT-010304,SUP-127,Carrier,0
KLT-010305,SUP-189,Carrier,0
KLT-010306,SUP-189,Carrier,0
KLT-010307,SUP-139,WH-02,0
KLT-010308,SUP-095,WH-02,0
KLT-010309,SUP-128,Carrier,0
KLT-010310,SUP-016,WH-02,0
KLT-010311,SUP-035,WH-02,0
KLT-010312,SUP-028,Carrier,0
KLT-010313,SUP-114,Supplier,0
KLT-010314,SUP-164,Carrier,0
KLT-010315,SUP-043,WH-01,0
KLT-010316,SUP-145,WH-02,0
KLT-010317,SUP-036,WH-02,0
KLT-010318,SUP-187,Carrier,0
KLT-010319,SUP-023,Supplier,0
KLT-010320,SUP-163,Carrier,0
KLT-010321,SUP-009,Carrier,0
KLT-010322,SUP-082,WH-02,0
KLT-010323,SUP-169,WH-02,0
KLT-010324,SUP-042,WH-02,0
KLT-010325,SUP-155,Supplier,0
KLT-010326,SUP-123,WH-02,0
KLT-010327,SUP-194,WH-02,0
KLT-010328,SUP-094,WH-02,0
KLT-010329,SUP-167,WH-01,0
KLT-010330,SUP-009,Supplier,0
KLT-010331,SUP-195,WH-01,0
KLT-010332,SUP-077,WH-01,0
KLT-010333,SUP-161,WH-01,0
KLT-010334,SUP-151,WH-02,0
KLT-010335,SUP-130,WH-01,0
KLT-010336,SUP-099,Carrier,0
KLT-010337,SUP-011,WH-02,0
KLT-010338,SUP-135,Supplier,0
KLT-010339,SUP-132,WH-02,0
KLT-010340,SUP-196,WH-02,0
KLT-010341,SUP-126,Carrier,0
KLT-010342,SUP-179,Supplier,0
KLT-010343,SUP-158,WH-01,0
KLT-010344,SUP-112,WH-01,0
KLT-010345,SUP-079,Carrier,0
KLT-010346,SUP-103,Carrier,0
KLT-010347,SUP-102,WH-02,0
KLT-010348,SUP-029,Supplier,0
KLT-010349,SUP-082,WH-02,0
KLT-010350,SUP-126,Carrier,0
KLT-010351,SUP-050,WH-01,0
KLT-010352,SUP-077,WH-01,0
KLT-010353,SUP-154,Carrier,0
KLT-010354,SUP-114,WH-02,0
KLT-010355,SUP-021,Supplier,0
KLT-010356,SUP-160,Supplier,0
KLT-010357,SUP-001,WH-02,0
KLT-010358,SUP-132,WH-01,0
KLT-010359,SUP-172,WH-02,0
KLT-010360,SUP-182,WH-02,0
KLT-010361,SUP-124,Supplier,0
KLT-010362,SUP-035,WH-02,0
KLT-010363,SUP-195,WH-02,0
KLT-010364,SUP-065,Supplier,0
KLT-010365,SUP-033,WH-02,0
KLT-010366,SUP-056,Supplier,0
KLT-010367,SUP-143,WH-01,0
KLT-010368,SUP-013,Carrier,0
KLT-010369,SUP-022,WH-01,0
KLT-010370,SUP-161,WH-01,0
KLT-010371,SUP-134,WH-02,0
KLT-010372,SUP-172,Supplier,0
KLT-010373,SUP-161,WH-02,0
KLT-010374,SUP-168,WH-02,0
KLT-010375,SUP-059,Supplier,0
KLT-010376,SUP-174,WH-01,0
KLT-010377,SUP-135,Carrier,0
KLT-010378,SUP-006,WH-01,0
KLT-010379,SUP-130,WH-01,0
KLT-010380,SUP-041,Supplier,0
KLT-010381,SUP-066,Carrier,0
KLT-010382,SUP-129,Carrier,0
KLT-010383,SUP-104,Supplier,0
KLT-010384,SUP-199,Carrier,0
KLT-010385,SUP-051,Carrier,0
KLT-010386,SUP-104,Supplier,0
KLT-010387,SUP-071,Carrier,0
KLT-010388,SUP-112,WH-01,0
KLT-010389,SUP-099,WH-01,0
KLT-010390,SUP-034,Supplier,0
KLT-010391,SUP-049,WH-02,0
KLT-010392,SUP-125,WH-02,0
KLT-010393,SUP-053,Supplier,0
KLT-010394,SUP-064,Carrier,0
KLT-010395,SUP-125,Carrier,0
KLT-010396,SUP-172,Carrier,0
KLT-010397,SUP-187,Supplier,0
KLT-010398,SUP-057,Carrier,0
KLT-010399,SUP-135,Supplier,0
KLT-010400,SUP-031,WH-02,0
KLT-010401,SUP-156,Carrier,0
KLT-010402,SUP-050,Carrier,0
KLT-010403,SUP-159,WH-02,0
KLT-010404,SUP-122,Carrier,0
KLT-010405,SUP-112,WH-01,0
KLT-010406,SUP-191,WH-01,0
KLT-010407,SUP-090,Supplier,0
KLT-010408,SUP-153,WH-01,0
KLT-010409,SUP-026,WH-01,0
KLT-010410,SUP-032,Carrier,0
KLT-010411,SUP-128,WH-01,0
KLT-010412,SUP-060,WH-02,0
KLT-010413,SUP-125,WH-02,0
KLT-010414,SUP-197,Supplier,0
KLT-010415,SUP-077,Supplier,0
KLT-010416,SUP-135,Supplier,0
KLT-010417,SUP-007,Supplier,0
KLT-010418,SUP-036,Carrier,0
KLT-010419,SUP-042,WH-02,0
KLT-010420,SUP-068,Carrier,0
KLT-010421,SUP-162,WH-02,0
KLT-010422,SUP-151,Supplier,0
KLT-010423,SUP-030,WH-02,0
KLT-010424,SUP-157,Supplier,0
KLT-010425,SUP-045,WH-02,0
KLT-010426,SUP-173,Carrier,0
KLT-010427,SUP-195,WH-01,0
KLT-010428,SUP-191,Carrier,0
KLT-010429,SUP-102,WH-02,0
KLT-010430,SUP-012,WH-01,0
KLT-010431,SUP-082,WH-01,0
KLT-010432,SUP-108,WH-02,0
KLT-010433,SUP-041,Supplier,0
KLT-010434,SUP-132,Supplier,0
KLT-010435,SUP-127,WH-02,0
KLT-010436,SUP-040,Carrier,0
KLT-010437,SUP-046,Carrier,0
KLT-010438,SUP-017,WH-01,0
KLT-010439,SUP-037,WH-02,0
KLT-010440,SUP-197,Supplier,0
KLT-010441,SUP-075,WH-01,0
KLT-010442,SUP-045,Supplier,0
KLT-010443,SUP-094,Carrier,0
KLT-010444,SUP-073,WH-01,0
KLT-010445,SUP-054,WH-01,0
KLT-010446,SUP-139,Supplier,0
KLT-010447,SUP-055,WH-02,0
KLT-010448,SUP-171,WH-01,0
KLT-010449,SUP-040,Carrier,0
KLT-010450,SUP-136,WH-02,0
KLT-010451,SUP-021,Supplier,0
KLT-010452,SUP-089,WH-02,0
KLT-010453,SUP-032,Carrier,0
KLT-010454,SUP-184,Supplier,0
KLT-010455,SUP-111,Carrier,0
KLT-010456,SUP-154,WH-02,0
KLT-010457,SUP-092,Carrier,0
KLT-010458,SUP-164,Supplier,0
KLT-010459,SUP-106,Carrier,0
KLT-010460,SUP-131,WH-02,0
KLT-010461,SUP-190,WH-01,0
KLT-010462,SUP-096,WH-01,0
KLT-010463,SUP-162,Carrier,0
KLT-010464,SUP-035,WH-01,0
KLT-010465,SUP-078,Carrier,0
KLT-010466,SUP-110,WH-01,0
KLT-010467,SUP-117,WH-02,0
KLT-010468,SUP-009,Supplier,0
KLT-010469,SUP-152,Supplier,0
KLT-010470,SUP-181,WH-01,0
KLT-010471,SUP-078,WH-01,0
KLT-010472,SUP-170,WH-01,0
KLT-010473,SUP-001,Supplier,0
KLT-010474,SUP-065,WH-01,0
KLT-010475,SUP-094,Supplier,0
KLT-010476,SUP-121,Carrier,0
KLT-010477,SUP-086,WH-02,0
KLT-010478,SUP-074,WH-02,0
KLT-010479,SUP-087,WH-01,0
KLT-010480,SUP-086,Supplier,0
KLT-010481,SUP-115,WH-02,0
KLT-010482,SUP-185,Carrier,0
KLT-010483,SUP-121,WH-02,0
KLT-010484,SUP-159,Carrier,0
KLT-010485,SUP-177,Supplier,0
KLT-010486,SUP-029,WH-02,0
KLT-010487,SUP-075,Supplier,0
KLT-010488,SUP-125,Carrier,0
KLT-010489,SUP-065,Supplier,0
KLT-010490,SUP-086,WH-01,0
KLT-010491,SUP-005,Supplier,0
KLT-010492,SUP-084,WH-02,0
KLT-010493,SUP-008,Supplier,0
KLT-010494,SUP-022,Supplier,0
KLT-010495,SUP-101,WH-01,0
KLT-010496,SUP-122,WH-01,0
KLT-010497,SUP-025,WH-01,0
KLT-010498,SUP-137,WH-01,0
KLT-010499,SUP-007,WH-01,0
KLT-010500,SUP-011,WH-01,0
KLT-010501,SUP-149,WH-02,0
KLT-010502,SUP-135,WH-02,0
KLT-010503,SUP-007,WH-02,0
KLT-010504,SUP-105,WH-02,0
KLT-010505,SUP-014,Carrier,0
KLT-010506,SUP-073,Supplier,0
KLT-010507,SUP-183,WH-02,0
KLT-010508,SUP-149,Supplier,0
KLT-010509,SUP-180,WH-02,0
KLT-010510,SUP-070,Supplier,0
KLT-010511,SUP-089,WH-02,0
KLT-010512,SUP-050,WH-01,0
KLT-010513,SUP-109,Supplier,0
KLT-010514,SUP-161,Supplier,0
KLT-010515,SUP-139,WH-01,0
KLT-010516,SUP-087,Supplier,0
KLT-010517,SUP-139,Carrier,0
KLT-010518,SUP-185,WH-02,0
KLT-010519,SUP-184,Supplier,0
KLT-010520,SUP-129,WH-01,0
KLT-010521,SUP-198,WH-02,0
KLT-010522,SUP-177,Supplier,0
KLT-010523,SUP-123,Carrier,0
KLT-010524,SUP-196,WH-02,0
KLT-010525,SUP-135,Supplier,0
KLT-010526,SUP-109,Carrier,0
KLT-010527,SUP-088,Supplier,0
KLT-010528,SUP-090,WH-01,0
KLT-010529,SUP-112,Supplier,0
KLT-010530,SUP-062,Supplier,0
KLT-010531,SUP-131,Supplier,0
KLT-010532,SUP-021,Carrier,0
KLT-010533,SUP-180,Supplier,0
KLT-010534,SUP-048,Supplier,0
KLT-010535,SUP-048,Supplier,0
KLT-010536,SUP-163,WH-01,0
KLT-010537,SUP-114,Carrier,0
KLT-010538,SUP-189,WH-01,0
KLT-010539,SUP-180,WH-01,0
KLT-010540,SUP-063,WH-01,0
KLT-010541,SUP-004,WH-01,0
KLT-010542,SUP-105,WH-02,0
KLT-010543,SUP-130,WH-01,0
KLT-010544,SUP-040,WH-02,0
KLT-010545,SUP-141,Carrier,0
KLT-010546,SUP-098,Carrier,0
KLT-010547,SUP-101,WH-02,0
KLT-010548,SUP-094,Carrier,0
KLT-010549,SUP-116,WH-01,0
KLT-010550,SUP-042,WH-02,0
KLT-010551,SUP-030,WH-01,0
KLT-010552,SUP-115,Carrier,0
KLT-010553,SUP-007,Carrier,0
KLT-010554,SUP-054,Carrier,0
KLT-010555,SUP-156,Supplier,0
KLT-010556,SUP-169,WH-01,0
KLT-010557,SUP-004,WH-02,0
KLT-010558,SUP-011,WH-02,0
KLT-010559,SUP-197,WH-02,0
KLT-010560,SUP-101,Supplier,0
KLT-010561,SUP-026,WH-02,0
KLT-010562,SUP-073,Supplier,0
KLT-010563,SUP-137,Carrier,0
KLT-010564,SUP-015,WH-01,0
KLT-010565,SUP-017,Supplier,0
KLT-010566,SUP-067,Carrier,0
KLT-010567,SUP-027,WH-02,0
KLT-010568,SUP-153,Supplier,0
KLT-010569,SUP-104,WH-02,0
KLT-010570,SUP-046,WH-01,0
KLT-010571,SUP-183,WH-01,0
KLT-010572,SUP-015,WH-01,0
KLT-010573,SUP-119,Carrier,0
KLT-010574,SUP-157,WH-02,0
KLT-010575,SUP-055,Supplier,0
KLT-010576,SUP-021,WH-02,0
KLT-010577,SUP-098,Carrier,0
KLT-010578,SUP-146,Carrier,0
KLT-010579,SUP-080,Carrier,0
KLT-010580,SUP-166,WH-01,0
KLT-010581,SUP-156,Carrier,0
KLT-010582,SUP-119,WH-02,0
KLT-010583,SUP-073,WH-01,0
KLT-010584,SUP-167,WH-01,0
KLT-010585,SUP-106,Carrier,0
KLT-010586,SUP-106,WH-01,0
KLT-010587,SUP-184,Carrier,0
KLT-010588,SUP-037,WH-01,0
KLT-010589,SUP-064,Supplier,0
KLT-010590,SUP-193,Supplier,0
KLT-010591,SUP-076,Supplier,0
KLT-010592,SUP-134,WH-01,0
KLT-010593,SUP-164,WH-01,0
KLT-010594,SUP-183,Supplier,0
KLT-010595,SUP-174,WH-02,0
KLT-010596,SUP-199,Carrier,0
KLT-010597,SUP-139,WH-01,0
KLT-010598,SUP-139,WH-01,0
KLT-010599,SUP-194,Carrier,0
KLT-010600,SUP-141,Carrier,0
KLT-010601,SUP-191,Supplier,0
KLT-010602,SUP-073,Supplier,0
KLT-010603,SUP-148,Supplier,0
KLT-010604,SUP-031,Supplier,0
KLT-010605,SUP-196,WH-01,0
KLT-010606,SUP-123,WH-02,0
KLT-010607,SUP-009,Carrier,0
KLT-010608,SUP-119,Carrier,0
KLT-010609,SUP-050,Carrier,0
KLT-010610,SUP-189,Carrier,0
KLT-010611,SUP-067,Carrier,0
KLT-010612,SUP-133,Carrier,0
KLT-010613,SUP-162,WH-02,0
KLT-010614,SUP-088,WH-01,0
KLT-010615,SUP-047,Carrier,0
KLT-010616,SUP-011,WH-02,0
KLT-010617,SUP-117,WH-01,0
KLT-010618,SUP-038,Supplier,0
KLT-010619,SUP-025,WH-02,0
KLT-010620,SUP-142,Carrier,0
KLT-010621,SUP-086,WH-02,0
KLT-010622,SUP-050,WH-01,0
KLT-010623,SUP-043,Supplier,0
KLT-010624,SUP-157,Supplier,0
KLT-010625,SUP-070,WH-02,0
KLT-010626,SUP-168,WH-02,0
KLT-010627,SUP-145,WH-01,0
KLT-010628,SUP-136,WH-02,0
KLT-010629,SUP-184,WH-01,0
KLT-010630,SUP-047,Carrier,0
KLT-010631,SUP-103,WH-01,0
KLT-010632,SUP-192,WH-01,0
KLT-010633,SUP-074,WH-01,0
KLT-010634,SUP-084,WH-02,0
KLT-010635,SUP-035,Supplier,0
KLT-010636,SUP-187,WH-02,0
KLT-010637,SUP-148,WH-01,0
KLT-010638,SUP-184,WH-02,0
KLT-010639,SUP-088,Carrier,0
KLT-010640,SUP-106,Supplier,0
KLT-010641,SUP-102,Carrier,0
KLT-010642,SUP-005,WH-02,0
KLT-010643,SUP-096,Carrier,0
KLT-010644,SUP-099,Carrier,0
KLT-010645,SUP-116,WH-01,0
KLT-010646,SUP-011,Supplier,0
KLT-010647,SUP-165,WH-02,0
KLT-010648,SUP-086,WH-02,0
KLT-010649,SUP-166,Supplier,0
KLT-010650,SUP-116,Supplier,0
KLT-010651,SUP-149,Supplier,0
KLT-010652,SUP-104,Supplier,0
KLT-010653,SUP-092,Carrier,0
KLT-010654,SUP-028,Supplier,0
KLT-010655,SUP-197,Carrier,0
KLT-010656,SUP-061,Supplier,0
KLT-010657,SUP-100,WH-02,0
KLT-010658,SUP-146,WH-01,0
KLT-010659,SUP-059,Supplier,0
KLT-010660,SUP-109,WH-02,0
KLT-010661,SUP-030,Carrier,0
KLT-010662,SUP-191,Carrier,0
KLT-010663,SUP-128,Carrier,0
KLT-010664,SUP-055,Supplier,0
KLT-010665,SUP-022,Supplier,0
KLT-010666,SUP-103,Carrier,0
KLT-010667,SUP-085,Carrier,0
KLT-010668,SUP-087,WH-01,0
KLT-010669,SUP-156,Carrier,0
KLT-010670,SUP-159,Supplier,0
KLT-010671,SUP-079,WH-01,0
KLT-010672,SUP-021,WH-02,0
KLT-010673,SUP-107,Carrier,0
KLT-010674,SUP-068,WH-02,0
KLT-010675,SUP-181,Supplier,0
KLT-010676,SUP-161,Supplier,0
KLT-010677,SUP-151,Carrier,0
KLT-010678,SUP-191,WH-02,0
KLT-010679,SUP-013,WH-01,0
KLT-010680,SUP-017,WH-02,0
KLT-010681,SUP-082,WH-01,0
KLT-010682,SUP-055,Supplier,0
KLT-010683,SUP-110,Carrier,0
KLT-010684,SUP-043,Carrier,0
KLT-010685,SUP-155,WH-02,0
KLT-010686,SUP-084,WH-02,0
KLT-010687,SUP-050,Supplier,0
KLT-010688,SUP-103,Carrier,0
KLT-010689,SUP-198,Carrier,0
KLT-010690,SUP-144,WH-01,0
KLT-010691,SUP-153,Carrier,0
KLT-010692,SUP-139,WH-02,0
KLT-010693,SUP-064,WH-01,0
KLT-010694,SUP-160,Carrier,0
KLT-010695,SUP-151,Supplier,0
KLT-010696,SUP-078,WH-01,0
KLT-010697,SUP-144,Supplier,0
KLT-010698,SUP-003,WH-02,0
KLT-010699,SUP-074,WH-01,0
KLT-010700,SUP-197,Supplier,0
KLT-010701,SUP-105,Carrier,0
KLT-010702,SUP-150,Supplier,0
KLT-010703,SUP-039,Carrier,0
KLT-010704,SUP-080,WH-01,0
KLT-010705,SUP-060,Supplier,0
KLT-010706,SUP-044,WH-02,0
KLT-010707,SUP-053,WH-02,0
KLT-010708,SUP-110,Carrier,0
KLT-010709,SUP-048,WH-01,0
KLT-010710,SUP-178,Supplier,0
KLT-010711,SUP-047,WH-02,0
KLT-010712,SUP-005,WH-02,0
KLT-010713,SUP-115,Supplier,0
KLT-010714,SUP-056,WH-01,0
KLT-010715,SUP-149,Supplier,0
KLT-010716,SUP-008,WH-02,0
KLT-010717,SUP-031,WH-01,0
KLT-010718,SUP-046,WH-01,0
KLT-010719,SUP-157,Carrier,0
KLT-010720,SUP-013,WH-01,0
KLT-010721,SUP-183,Supplier,0
KLT-010722,SUP-198,WH-02,0
KLT-010723,SUP-067,WH-01,0
KLT-010724,SUP-134,WH-01,0
KLT-010725,SUP-159,WH-02,0
KLT-010726,SUP-164,Carrier,0
KLT-010727,SUP-094,Supplier,0
KLT-010728,SUP-168,WH-02,0
KLT-010729,SUP-034,WH-02,0
KLT-010730,SUP-174,Carrier,0
KLT-010731,SUP-089,WH-02,0
KLT-010732,SUP-129,WH-01,0
KLT-010733,SUP-179,Supplier,0
KLT-010734,SUP-058,Supplier,0
KLT-010735,SUP-062,Carrier,0
KLT-010736,SUP-082,Supplier,0
KLT-010737,SUP-012,WH-01,0
KLT-010738,SUP-186,Carrier,0
KLT-010739,SUP-166,Carrier,0
KLT-010740,SUP-084,WH-01,0
KLT-010741,SUP-063,Carrier,0
KLT-010742,SUP-108,WH-02,0
KLT-010743,SUP-070,Supplier,0
KLT-010744,SUP-068,WH-02,0
KLT-010745,SUP-153,WH-02,0
KLT-010746,SUP-054,Supplier,0
KLT-010747,SUP-022,WH-02,0
KLT-010748,SUP-139,Carrier,0
KLT-010749,SUP-096,Supplier,0
KLT-010750,SUP-118,WH-02,0
KLT-010751,SUP-078,Carrier,0
KLT-010752,SUP-052,Carrier,0
KLT-010753,SUP-152,WH-02,0
KLT-010754,SUP-168,WH-02,0
KLT-010755,SUP-169,WH-02,0
KLT-010756,SUP-013,WH-02,0
KLT-010757,SUP-185,WH-01,0
KLT-010758,SUP-043,WH-01,0
KLT-010759,SUP-120,Supplier,0
KLT-010760,SUP-066,WH-01,0
KLT-010761,SUP-018,WH-01,0
KLT-010762,SUP-015,Supplier,0
KLT-010763,SUP-173,Carrier,0
KLT-010764,SUP-195,Carrier,0
KLT-010765,SUP-086,WH-02,0
